r = 0.2,upperCap = 50
NodeID,X,Y,EdgeTo,Capacity
20,0.09,0.16,190,14
20,0.09,0.16,193,27
20,0.09,0.16,199,35
21,0.32,0.71,10,5
21,0.32,0.71,27,12
21,0.32,0.71,29,33
21,0.32,0.71,44,17
21,0.32,0.71,45,36
21,0.32,0.71,46,40
21,0.32,0.71,52,18
21,0.32,0.71,72,3
21,0.32,0.71,77,30
21,0.32,0.71,79,1
21,0.32,0.71,124,13
21,0.32,0.71,141,32
21,0.32,0.71,162,44
21,0.32,0.71,171,0
21,0.32,0.71,182,10
21,0.32,0.71,185,31
21,0.32,0.71,186,24
21,0.32,0.71,197,34
22,0.18,0.82,2,23
22,0.18,0.82,14,12
22,0.18,0.82,21,30
22,0.18,0.82,23,0
22,0.18,0.82,29,10
22,0.18,0.82,37,13
22,0.18,0.82,52,45
22,0.18,0.82,59,24
22,0.18,0.82,65,12
22,0.18,0.82,68,39
22,0.18,0.82,88,12
22,0.18,0.82,95,42
22,0.18,0.82,103,16
22,0.18,0.82,114,42
22,0.18,0.82,125,5
22,0.18,0.82,141,47
22,0.18,0.82,151,25
22,0.18,0.82,162,7
22,0.18,0.82,165,11
22,0.18,0.82,166,23
22,0.18,0.82,179,27
22,0.18,0.82,182,32
22,0.18,0.82,185,15
22,0.18,0.82,186,27
23,0.15,0.97,2,17
23,0.15,0.97,51,18
23,0.15,0.97,68,49
23,0.15,0.97,151,33
23,0.15,0.97,162,19
23,0.15,0.97,179,11
24,0.80,0.77,16,48
24,0.80,0.77,18,2
24,0.80,0.77,34,1
24,0.80,0.77,69,44
24,0.80,0.77,96,11
24,0.80,0.77,131,13
24,0.80,0.77,150,22
24,0.80,0.77,169,15
24,0.80,0.77,170,8
25,0.74,0.27,39,17
25,0.74,0.27,53,48
25,0.74,0.27,62,38
25,0.74,0.27,85,19
25,0.74,0.27,87,5
25,0.74,0.27,89,44
25,0.74,0.27,93,47
25,0.74,0.27,109,20
25,0.74,0.27,111,17
25,0.74,0.27,113,24
25,0.74,0.27,132,26
25,0.74,0.27,136,7
25,0.74,0.27,143,7
25,0.74,0.27,146,48
25,0.74,0.27,164,0
25,0.74,0.27,167,8
26,0.61,0.83,24,26
26,0.61,0.83,34,23
26,0.61,0.83,36,22
26,0.61,0.83,40,48
26,0.61,0.83,72,22
26,0.61,0.83,73,13
26,0.61,0.83,105,36
26,0.61,0.83,110,0
26,0.61,0.83,119,5
26,0.61,0.83,120,9
26,0.61,0.83,126,11
26,0.61,0.83,137,4
26,0.61,0.83,170,40
26,0.61,0.83,171,22
26,0.61,0.83,174,9
27,0.47,0.59,10,3
27,0.47,0.59,31,18
27,0.47,0.59,44,22
27,0.47,0.59,45,31
27,0.47,0.59,46,41
27,0.47,0.59,73,17
27,0.47,0.59,77,7
27,0.47,0.59,124,18
27,0.47,0.59,168,5
28,0.82,0.98,4,6
28,0.82,0.98,34,44
28,0.82,0.98,105,0
28,0.82,0.98,169,3
29,0.31,0.88,2,37
29,0.31,0.88,23,17
29,0.31,0.88,36,13
29,0.31,0.88,46,1
29,0.31,0.88,68,17
29,0.31,0.88,72,24
29,0.31,0.88,84,29
29,0.31,0.88,86,7
29,0.31,0.88,88,28
29,0.31,0.88,141,27
29,0.31,0.88,162,9
29,0.31,0.88,171,16
29,0.31,0.88,182,31
30,0.17,0.44,11,6
30,0.17,0.44,42,30
30,0.17,0.44,55,28
30,0.17,0.44,58,1
30,0.17,0.44,61,14
30,0.17,0.44,64,27
30,0.17,0.44,66,10
30,0.17,0.44,74,30
30,0.17,0.44,77,12
30,0.17,0.44,99,10
30,0.17,0.44,115,45
30,0.17,0.44,128,38
30,0.17,0.44,139,47
30,0.17,0.44,152,26
30,0.17,0.44,183,32
30,0.17,0.44,195,11
30,0.17,0.44,197,39
31,0.62,0.53,35,28
31,0.62,0.53,81,49
31,0.62,0.53,112,35
31,0.62,0.53,124,37
31,0.62,0.53,144,6
32,0.92,0.26,12,21
32,0.92,0.26,25,39
32,0.92,0.26,49,5
32,0.92,0.26,53,39
32,0.92,0.26,87,21
32,0.92,0.26,93,18
32,0.92,0.26,136,8
32,0.92,0.26,146,45
32,0.92,0.26,159,32
32,0.92,0.26,167,28
32,0.92,0.26,172,15
32,0.92,0.26,196,3
33,0.31,0.16,1,10
33,0.31,0.16,19,3
33,0.31,0.16,48,19
33,0.31,0.16,76,18
33,0.31,0.16,82,5
33,0.31,0.16,148,34
33,0.31,0.16,157,35
33,0.31,0.16,189,21
33,0.31,0.16,190,13
33,0.31,0.16,191,46
33,0.31,0.16,193,31
34,0.79,0.87,16,39
34,0.79,0.87,18,3
34,0.79,0.87,169,3
34,0.79,0.87,170,27
35,0.60,0.42,-,-
36,0.50,0.87,10,33
36,0.50,0.87,45,34
36,0.50,0.87,46,6
36,0.50,0.87,73,38
36,0.50,0.87,84,26
36,0.50,0.87,86,19
36,0.50,0.87,110,42
36,0.50,0.87,126,42
36,0.50,0.87,137,1
36,0.50,0.87,171,21
37,0.09,0.65,11,31
37,0.09,0.65,99,5
37,0.09,0.65,103,38
37,0.09,0.65,115,41
37,0.09,0.65,139,17
37,0.09,0.65,151,32
37,0.09,0.65,165,37
37,0.09,0.65,197,29
38,0.43,0.26,19,34
38,0.43,0.26,33,13
38,0.43,0.26,48,22
38,0.43,0.26,62,3
38,0.43,0.26,71,41
38,0.43,0.26,76,25
38,0.43,0.26,100,20
38,0.43,0.26,112,37
38,0.43,0.26,113,41
38,0.43,0.26,121,1
38,0.43,0.26,134,13
38,0.43,0.26,142,41
38,0.43,0.26,145,7
38,0.43,0.26,158,16
38,0.43,0.26,160,19
38,0.43,0.26,180,12
38,0.43,0.26,181,40
38,0.43,0.26,191,22
39,0.75,0.14,0,21
39,0.75,0.14,85,48
39,0.75,0.14,113,35
39,0.75,0.14,132,30
39,0.75,0.14,143,20
39,0.75,0.14,149,14
40,0.65,0.92,4,17
40,0.65,0.92,28,36
40,0.65,0.92,34,39
40,0.65,0.92,36,27
40,0.65,0.92,105,18
40,0.65,0.92,110,21
40,0.65,0.92,126,34
40,0.65,0.92,137,41
41,0.22,0.24,7,29
41,0.22,0.24,19,1
41,0.22,0.24,33,47
41,0.22,0.24,48,31
41,0.22,0.24,55,47
41,0.22,0.24,58,15
41,0.22,0.24,76,48
41,0.22,0.24,128,3
41,0.22,0.24,129,14
41,0.22,0.24,145,11
41,0.22,0.24,148,7
41,0.22,0.24,152,42
41,0.22,0.24,181,48
41,0.22,0.24,190,48
41,0.22,0.24,193,27
42,0.08,0.47,11,16
42,0.08,0.47,37,21
42,0.08,0.47,55,39
42,0.08,0.47,58,41
42,0.08,0.47,61,46
42,0.08,0.47,66,34
42,0.08,0.47,99,13
42,0.08,0.47,103,22
42,0.08,0.47,115,4
42,0.08,0.47,139,39
42,0.08,0.47,152,9
42,0.08,0.47,183,25
42,0.08,0.47,197,28
43,0.03,0.39,11,40
43,0.03,0.39,30,11
43,0.03,0.39,42,28
43,0.03,0.39,55,33
43,0.03,0.39,61,16
43,0.03,0.39,64,10
43,0.03,0.39,66,31
43,0.03,0.39,94,18
43,0.03,0.39,99,5
43,0.03,0.39,115,21
43,0.03,0.39,128,38
43,0.03,0.39,138,10
43,0.03,0.39,152,27
43,0.03,0.39,183,31
43,0.03,0.39,195,22
44,0.46,0.58,10,35
44,0.46,0.58,31,27
44,0.46,0.58,45,14
44,0.46,0.58,77,12
44,0.46,0.58,124,0
44,0.46,0.58,168,5
45,0.42,0.71,-,-
46,0.41,0.77,10,4
46,0.41,0.77,44,26
46,0.41,0.77,45,8
46,0.41,0.77,73,22
46,0.41,0.77,86,23
46,0.41,0.77,110,20
46,0.41,0.77,124,40
46,0.41,0.77,126,38
46,0.41,0.77,141,31
46,0.41,0.77,162,32
46,0.41,0.77,171,48
47,0.03,0.08,78,41
47,0.03,0.08,193,19
48,0.40,0.19,1,2
48,0.40,0.19,19,10
48,0.40,0.19,76,27
48,0.40,0.19,134,35
48,0.40,0.19,160,34
48,0.40,0.19,189,2
48,0.40,0.19,191,32
49,0.99,0.15,12,29
49,0.99,0.15,93,36
49,0.99,0.15,167,34
50,0.34,0.08,1,30
50,0.34,0.08,15,0
50,0.34,0.08,19,26
50,0.34,0.08,33,29
50,0.34,0.08,41,21
50,0.34,0.08,48,2
50,0.34,0.08,76,11
50,0.34,0.08,82,32
50,0.34,0.08,100,2
50,0.34,0.08,145,41
50,0.34,0.08,157,40
50,0.34,0.08,180,22
50,0.34,0.08,181,34
50,0.34,0.08,189,13
50,0.34,0.08,190,25
50,0.34,0.08,191,36
50,0.34,0.08,193,41
51,0.06,0.99,2,38
51,0.06,0.99,151,30
52,0.14,0.72,11,39
52,0.14,0.72,37,20
52,0.14,0.72,74,1
52,0.14,0.72,98,6
52,0.14,0.72,103,20
52,0.14,0.72,114,19
52,0.14,0.72,141,16
52,0.14,0.72,151,35
52,0.14,0.72,162,28
52,0.14,0.72,165,38
52,0.14,0.72,179,1
52,0.14,0.72,182,44
52,0.14,0.72,183,40
52,0.14,0.72,185,21
52,0.14,0.72,186,26
52,0.14,0.72,197,13
53,0.77,0.19,0,16
53,0.77,0.19,39,27
53,0.77,0.19,85,37
53,0.77,0.19,87,46
53,0.77,0.19,93,45
53,0.77,0.19,113,35
53,0.77,0.19,132,6
53,0.77,0.19,143,12
53,0.77,0.19,167,39
54,0.82,0.51,-,-
55,0.08,0.29,-,-
56,0.07,0.02,3,22
56,0.07,0.02,7,22
56,0.07,0.02,20,27
56,0.07,0.02,47,42
56,0.07,0.02,78,0
56,0.07,0.02,80,16
56,0.07,0.02,91,30
56,0.07,0.02,106,14
56,0.07,0.02,122,41
56,0.07,0.02,129,5
56,0.07,0.02,148,40
56,0.07,0.02,177,44
56,0.07,0.02,193,47
56,0.07,0.02,198,25
56,0.07,0.02,199,27
57,0.91,0.57,16,20
57,0.91,0.57,54,3
57,0.91,0.57,96,43
57,0.91,0.57,116,37
57,0.91,0.57,144,40
57,0.91,0.57,150,34
58,0.24,0.43,139,2
59,0.21,0.89,2,36
59,0.21,0.89,14,23
59,0.21,0.89,23,17
59,0.21,0.89,29,47
59,0.21,0.89,51,21
59,0.21,0.89,52,44
59,0.21,0.89,68,32
59,0.21,0.89,84,49
59,0.21,0.89,86,22
59,0.21,0.89,88,28
59,0.21,0.89,95,45
59,0.21,0.89,141,32
59,0.21,0.89,151,39
59,0.21,0.89,162,36
59,0.21,0.89,165,26
59,0.21,0.89,166,21
59,0.21,0.89,179,34
59,0.21,0.89,182,22
59,0.21,0.89,185,37
59,0.21,0.89,186,40
60,0.50,0.54,8,33
60,0.50,0.54,10,30
60,0.50,0.54,27,20
60,0.50,0.54,31,34
60,0.50,0.54,35,35
60,0.50,0.54,44,6
60,0.50,0.54,45,45
60,0.50,0.54,62,28
60,0.50,0.54,73,8
60,0.50,0.54,79,15
60,0.50,0.54,81,10
60,0.50,0.54,112,47
60,0.50,0.54,124,38
60,0.50,0.54,134,33
60,0.50,0.54,135,17
60,0.50,0.54,142,35
60,0.50,0.54,153,8
60,0.50,0.54,154,8
60,0.50,0.54,156,47
60,0.50,0.54,158,14
60,0.50,0.54,168,46
60,0.50,0.54,188,24
61,0.01,0.34,7,27
61,0.01,0.34,55,16
61,0.01,0.34,66,11
61,0.01,0.34,99,44
61,0.01,0.34,115,39
61,0.01,0.34,128,21
61,0.01,0.34,152,35
62,0.57,0.36,31,9
62,0.57,0.36,35,23
62,0.57,0.36,71,34
62,0.57,0.36,81,45
62,0.57,0.36,109,4
62,0.57,0.36,112,3
62,0.57,0.36,113,9
62,0.57,0.36,134,8
62,0.57,0.36,142,12
62,0.57,0.36,160,37
62,0.57,0.36,168,49
62,0.57,0.36,180,21
63,0.11,0.83,2,24
63,0.11,0.83,22,30
63,0.11,0.83,23,4
63,0.11,0.83,37,19
63,0.11,0.83,51,17
63,0.11,0.83,52,43
63,0.11,0.83,59,27
63,0.11,0.83,65,18
63,0.11,0.83,75,21
63,0.11,0.83,95,8
63,0.11,0.83,98,40
63,0.11,0.83,103,17
63,0.11,0.83,114,34
63,0.11,0.83,118,11
63,0.11,0.83,125,19
63,0.11,0.83,141,32
63,0.11,0.83,151,44
63,0.11,0.83,162,35
63,0.11,0.83,165,16
63,0.11,0.83,179,34
63,0.11,0.83,185,32
63,0.11,0.83,186,33
64,0.09,0.52,11,5
64,0.09,0.52,37,44
64,0.09,0.52,42,30
64,0.09,0.52,58,1
64,0.09,0.52,61,29
64,0.09,0.52,66,48
64,0.09,0.52,74,12
64,0.09,0.52,77,5
64,0.09,0.52,99,2
64,0.09,0.52,103,9
64,0.09,0.52,114,32
64,0.09,0.52,115,27
64,0.09,0.52,139,23
64,0.09,0.52,183,26
64,0.09,0.52,195,15
64,0.09,0.52,197,1
65,0.28,0.75,10,33
65,0.28,0.75,14,42
65,0.28,0.75,21,41
65,0.28,0.75,29,46
65,0.28,0.75,45,38
65,0.28,0.75,46,44
65,0.28,0.75,52,33
65,0.28,0.75,59,27
65,0.28,0.75,72,9
65,0.28,0.75,79,27
65,0.28,0.75,141,33
65,0.28,0.75,162,10
65,0.28,0.75,165,13
65,0.28,0.75,166,24
65,0.28,0.75,182,21
65,0.28,0.75,185,15
65,0.28,0.75,186,19
65,0.28,0.75,197,4
66,0.05,0.35,7,6
66,0.05,0.35,11,5
66,0.05,0.35,55,38
66,0.05,0.35,99,20
66,0.05,0.35,115,41
66,0.05,0.35,128,11
66,0.05,0.35,148,28
66,0.05,0.35,152,10
66,0.05,0.35,183,28
67,0.48,0.03,1,12
67,0.48,0.03,13,28
67,0.48,0.03,15,47
67,0.48,0.03,48,35
67,0.48,0.03,50,37
67,0.48,0.03,76,20
67,0.48,0.03,82,24
67,0.48,0.03,100,21
67,0.48,0.03,149,16
67,0.48,0.03,157,7
67,0.48,0.03,180,14
67,0.48,0.03,181,20
67,0.48,0.03,184,26
67,0.48,0.03,189,48
67,0.48,0.03,191,20
68,0.26,0.97,86,19
68,0.26,0.97,162,5
69,0.85,0.60,16,13
69,0.85,0.60,54,32
69,0.85,0.60,57,47
69,0.85,0.60,96,25
69,0.85,0.60,116,15
69,0.85,0.60,144,22
69,0.85,0.60,150,36
69,0.85,0.60,170,36
70,0.98,0.60,5,35
70,0.98,0.60,9,22
70,0.98,0.60,16,17
70,0.98,0.60,17,14
70,0.98,0.60,54,41
70,0.98,0.60,57,39
70,0.98,0.60,69,49
70,0.98,0.60,92,46
70,0.98,0.60,116,28
70,0.98,0.60,127,30
70,0.98,0.60,131,4
70,0.98,0.60,133,7
70,0.98,0.60,150,11
70,0.98,0.60,159,1
70,0.98,0.60,194,41
70,0.98,0.60,196,1
71,0.52,0.26,19,15
71,0.52,0.26,35,45
71,0.52,0.26,48,0
71,0.52,0.26,76,45
71,0.52,0.26,112,12
71,0.52,0.26,113,17
71,0.52,0.26,134,7
71,0.52,0.26,149,16
71,0.52,0.26,160,39
71,0.52,0.26,191,2
72,0.42,0.84,10,31
72,0.42,0.84,36,42
72,0.42,0.84,45,24
72,0.42,0.84,46,29
72,0.42,0.84,73,34
72,0.42,0.84,84,46
72,0.42,0.84,86,20
72,0.42,0.84,88,0
72,0.42,0.84,110,47
72,0.42,0.84,126,37
72,0.42,0.84,141,25
72,0.42,0.84,162,42
72,0.42,0.84,171,46
72,0.42,0.84,182,35
73,0.52,0.69,10,11
73,0.52,0.69,31,24
73,0.52,0.69,44,23
73,0.52,0.69,45,48
73,0.52,0.69,110,4
73,0.52,0.69,124,2
73,0.52,0.69,126,35
73,0.52,0.69,168,4
73,0.52,0.69,171,37
74,0.07,0.59,11,27
74,0.07,0.59,37,42
74,0.07,0.59,42,34
74,0.07,0.59,99,20
74,0.07,0.59,103,2
74,0.07,0.59,114,48
74,0.07,0.59,115,34
74,0.07,0.59,139,24
74,0.07,0.59,165,3
74,0.07,0.59,183,44
74,0.07,0.59,197,35
75,0.01,0.99,2,34
75,0.01,0.99,23,39
75,0.01,0.99,51,12
75,0.01,0.99,118,33
75,0.01,0.99,151,33
75,0.01,0.99,179,17
76,0.37,0.14,189,27
77,0.28,0.54,11,16
77,0.28,0.54,58,32
77,0.28,0.54,139,48
77,0.28,0.54,168,7
78,0.12,0.02,189,46
79,0.35,0.61,10,46
79,0.35,0.61,27,48
79,0.35,0.61,44,5
79,0.35,0.61,45,16
79,0.35,0.61,46,29
79,0.35,0.61,73,36
79,0.35,0.61,77,10
79,0.35,0.61,124,17
79,0.35,0.61,139,29
79,0.35,0.61,168,23
79,0.35,0.61,182,6
79,0.35,0.61,197,5
80,0.17,0.01,3,4
80,0.17,0.01,7,5
80,0.17,0.01,15,33
80,0.17,0.01,20,6
80,0.17,0.01,47,19
80,0.17,0.01,50,6
80,0.17,0.01,78,38
80,0.17,0.01,82,14
80,0.17,0.01,106,36
80,0.17,0.01,129,35
80,0.17,0.01,148,1
80,0.17,0.01,157,12
80,0.17,0.01,177,28
80,0.17,0.01,189,19
80,0.17,0.01,190,6
80,0.17,0.01,193,17
80,0.17,0.01,199,34
81,0.66,0.51,35,35
81,0.66,0.51,54,27
82,0.32,0.05,1,5
82,0.32,0.05,48,49
82,0.32,0.05,76,12
82,0.32,0.05,157,34
82,0.32,0.05,189,36
82,0.32,0.05,190,20
82,0.32,0.05,191,48
82,0.32,0.05,193,9
83,0.84,0.13,0,43
83,0.84,0.13,12,46
83,0.84,0.13,25,8
83,0.84,0.13,32,37
83,0.84,0.13,39,0
83,0.84,0.13,49,46
83,0.84,0.13,53,15
83,0.84,0.13,85,18
83,0.84,0.13,93,10
83,0.84,0.13,104,25
83,0.84,0.13,108,2
83,0.84,0.13,111,28
83,0.84,0.13,132,5
83,0.84,0.13,155,24
83,0.84,0.13,167,8
83,0.84,0.13,172,49
84,0.36,0.99,2,47
84,0.36,0.99,68,4
84,0.36,0.99,86,9
84,0.36,0.99,162,13
85,0.65,0.19,62,45
85,0.65,0.19,71,36
85,0.65,0.19,100,38
85,0.65,0.19,113,21
85,0.65,0.19,132,47
85,0.65,0.19,149,41
85,0.65,0.19,180,31
86,0.35,0.94,-,-
87,0.89,0.33,54,14
87,0.89,0.33,167,40
88,0.29,0.98,2,45
88,0.29,0.98,23,41
88,0.29,0.98,68,46
88,0.29,0.98,84,49
88,0.29,0.98,86,36
88,0.29,0.98,141,44
88,0.29,0.98,162,38
88,0.29,0.98,182,28
89,0.65,0.39,31,21
89,0.65,0.39,35,45
89,0.65,0.39,62,27
89,0.65,0.39,71,34
89,0.65,0.39,81,46
89,0.65,0.39,85,39
89,0.65,0.39,109,24
89,0.65,0.39,112,1
89,0.65,0.39,113,26
89,0.65,0.39,135,49
89,0.65,0.39,136,41
89,0.65,0.39,142,35
89,0.65,0.39,143,14
89,0.65,0.39,153,6
89,0.65,0.39,154,17
89,0.65,0.39,158,11
89,0.65,0.39,187,35
90,0.81,0.98,4,9
90,0.81,0.98,28,42
90,0.81,0.98,34,11
90,0.81,0.98,40,10
90,0.81,0.98,105,22
90,0.81,0.98,119,20
90,0.81,0.98,169,47
90,0.81,0.98,175,15
91,0.08,0.00,3,49
91,0.08,0.00,7,42
91,0.08,0.00,20,38
91,0.08,0.00,47,48
91,0.08,0.00,78,10
91,0.08,0.00,80,0
91,0.08,0.00,106,1
91,0.08,0.00,129,4
91,0.08,0.00,148,37
91,0.08,0.00,177,4
91,0.08,0.00,193,10
91,0.08,0.00,199,4
92,0.97,0.53,54,15
92,0.97,0.53,57,42
92,0.97,0.53,69,2
92,0.97,0.53,116,4
92,0.97,0.53,144,31
92,0.97,0.53,150,3
93,0.90,0.32,87,47
93,0.90,0.32,167,33
94,0.02,0.25,7,22
94,0.02,0.25,47,3
94,0.02,0.25,55,14
94,0.02,0.25,61,47
94,0.02,0.25,66,33
94,0.02,0.25,128,28
94,0.02,0.25,129,20
94,0.02,0.25,138,48
94,0.02,0.25,148,17
94,0.02,0.25,152,30
94,0.02,0.25,177,32
95,0.08,0.76,37,23
95,0.08,0.76,52,38
95,0.08,0.76,74,26
95,0.08,0.76,98,25
95,0.08,0.76,103,40
95,0.08,0.76,114,39
95,0.08,0.76,125,15
95,0.08,0.76,151,9
95,0.08,0.76,162,42
95,0.08,0.76,165,29
95,0.08,0.76,179,16
95,0.08,0.76,186,6
95,0.08,0.76,197,36
96,0.73,0.64,31,11
96,0.73,0.64,54,41
96,0.73,0.64,81,27
96,0.73,0.64,144,10
96,0.73,0.64,170,34
97,0.10,0.74,6,49
97,0.10,0.74,22,11
97,0.10,0.74,37,34
97,0.10,0.74,52,14
97,0.10,0.74,59,38
97,0.10,0.74,63,1
97,0.10,0.74,65,15
97,0.10,0.74,74,45
97,0.10,0.74,95,38
97,0.10,0.74,98,36
97,0.10,0.74,103,33
97,0.10,0.74,114,4
97,0.10,0.74,125,41
97,0.10,0.74,141,16
97,0.10,0.74,151,1
97,0.10,0.74,162,45
97,0.10,0.74,165,45
97,0.10,0.74,179,22
97,0.10,0.74,185,20
97,0.10,0.74,186,0
97,0.10,0.74,197,36
98,0.02,0.66,11,39
98,0.02,0.66,37,6
98,0.02,0.66,42,14
98,0.02,0.66,64,32
98,0.02,0.66,74,0
98,0.02,0.66,99,13
98,0.02,0.66,103,42
98,0.02,0.66,114,24
98,0.02,0.66,151,24
98,0.02,0.66,165,22
98,0.02,0.66,183,40
98,0.02,0.66,197,5
99,0.08,0.52,11,47
99,0.08,0.52,58,2
99,0.08,0.52,103,36
99,0.08,0.52,115,7
99,0.08,0.52,139,38
100,0.52,0.09,1,3
100,0.52,0.09,48,15
100,0.52,0.09,71,17
100,0.52,0.09,76,34
100,0.52,0.09,113,29
100,0.52,0.09,149,11
100,0.52,0.09,191,0
101,0.38,0.06,1,32
101,0.38,0.06,3,0
