r = 0.3,upperCap = 50
NodeID,X,Y,EdgeTo,Capacity
11,0.42,0.16,27,3
11,0.42,0.16,34,28
11,0.42,0.16,36,6
11,0.42,0.16,56,14
11,0.42,0.16,61,2
11,0.42,0.16,67,36
11,0.42,0.16,70,17
11,0.42,0.16,72,15
11,0.42,0.16,73,24
11,0.42,0.16,74,41
11,0.42,0.16,85,33
11,0.42,0.16,94,42
11,0.42,0.16,98,2
11,0.42,0.16,101,31
11,0.42,0.16,105,23
11,0.42,0.16,109,33
11,0.42,0.16,121,32
11,0.42,0.16,126,47
11,0.42,0.16,127,24
11,0.42,0.16,141,18
11,0.42,0.16,156,30
11,0.42,0.16,158,8
11,0.42,0.16,186,39
11,0.42,0.16,195,27
11,0.42,0.16,197,38
12,0.47,0.26,9,15
12,0.47,0.26,11,36
12,0.47,0.26,14,39
12,0.47,0.26,16,37
12,0.47,0.26,21,5
12,0.47,0.26,27,10
12,0.47,0.26,28,30
12,0.47,0.26,34,28
12,0.47,0.26,43,1
12,0.47,0.26,49,32
12,0.47,0.26,56,35
12,0.47,0.26,59,7
12,0.47,0.26,60,0
12,0.47,0.26,61,34
12,0.47,0.26,67,35
12,0.47,0.26,70,14
12,0.47,0.26,72,35
12,0.47,0.26,73,30
12,0.47,0.26,74,9
12,0.47,0.26,81,0
12,0.47,0.26,82,6
12,0.47,0.26,85,40
12,0.47,0.26,94,40
12,0.47,0.26,98,37
12,0.47,0.26,101,23
12,0.47,0.26,103,40
12,0.47,0.26,105,13
12,0.47,0.26,109,6
12,0.47,0.26,112,47
12,0.47,0.26,121,41
12,0.47,0.26,122,40
12,0.47,0.26,125,12
12,0.47,0.26,126,1
12,0.47,0.26,127,22
12,0.47,0.26,141,40
12,0.47,0.26,143,43
12,0.47,0.26,156,9
12,0.47,0.26,158,25
12,0.47,0.26,175,14
12,0.47,0.26,178,16
12,0.47,0.26,179,37
12,0.47,0.26,183,18
12,0.47,0.26,186,9
12,0.47,0.26,195,29
12,0.47,0.26,197,4
13,0.42,0.59,49,48
13,0.42,0.59,65,31
13,0.42,0.59,68,45
13,0.42,0.59,70,47
13,0.42,0.59,83,3
13,0.42,0.59,139,7
13,0.42,0.59,166,25
13,0.42,0.59,172,10
13,0.42,0.59,186,41
14,0.73,0.38,39,40
14,0.73,0.38,49,1
14,0.73,0.38,50,2
14,0.73,0.38,53,2
14,0.73,0.38,85,26
14,0.73,0.38,95,41
14,0.73,0.38,98,38
14,0.73,0.38,104,39
14,0.73,0.38,106,16
14,0.73,0.38,133,49
14,0.73,0.38,136,6
14,0.73,0.38,139,23
14,0.73,0.38,141,1
14,0.73,0.38,143,9
14,0.73,0.38,144,26
14,0.73,0.38,151,27
14,0.73,0.38,190,40
14,0.73,0.38,196,21
15,0.15,0.38,7,6
15,0.15,0.38,26,13
15,0.15,0.38,27,11
15,0.15,0.38,62,30
15,0.15,0.38,127,11
15,0.15,0.38,154,26
15,0.15,0.38,156,36
15,0.15,0.38,172,12
15,0.15,0.38,180,11
15,0.15,0.38,186,8
16,0.32,0.36,7,10
16,0.32,0.36,9,34
16,0.32,0.36,11,30
16,0.32,0.36,13,44
16,0.32,0.36,15,18
16,0.32,0.36,25,49
16,0.32,0.36,26,3
16,0.32,0.36,27,29
16,0.32,0.36,32,9
16,0.32,0.36,35,37
16,0.32,0.36,36,40
16,0.32,0.36,43,48
16,0.32,0.36,49,15
16,0.32,0.36,56,42
16,0.32,0.36,58,24
16,0.32,0.36,59,32
16,0.32,0.36,60,2
16,0.32,0.36,62,26
16,0.32,0.36,67,2
16,0.32,0.36,70,31
16,0.32,0.36,72,4
16,0.32,0.36,73,35
16,0.32,0.36,74,38
16,0.32,0.36,82,26
16,0.32,0.36,94,10
16,0.32,0.36,98,0
16,0.32,0.36,101,40
16,0.32,0.36,102,46
16,0.32,0.36,121,11
16,0.32,0.36,125,23
16,0.32,0.36,126,8
16,0.32,0.36,127,3
16,0.32,0.36,131,25
16,0.32,0.36,141,1
16,0.32,0.36,143,49
16,0.32,0.36,156,36
16,0.32,0.36,172,33
16,0.32,0.36,178,27
16,0.32,0.36,181,1
16,0.32,0.36,183,30
16,0.32,0.36,186,4
16,0.32,0.36,197,39
16,0.32,0.36,199,46
17,0.12,0.71,8,1
17,0.12,0.71,19,13
17,0.12,0.71,26,15
17,0.12,0.71,65,41
17,0.12,0.71,68,16
17,0.12,0.71,89,16
17,0.12,0.71,97,42
17,0.12,0.71,107,46
17,0.12,0.71,114,35
17,0.12,0.71,124,17
17,0.12,0.71,132,30
17,0.12,0.71,138,21
17,0.12,0.71,146,20
17,0.12,0.71,147,26
17,0.12,0.71,154,27
17,0.12,0.71,166,37
17,0.12,0.71,170,46
17,0.12,0.71,172,21
17,0.12,0.71,187,36
18,0.55,0.64,5,17
18,0.55,0.64,13,27
18,0.55,0.64,49,47
18,0.55,0.64,50,18
18,0.55,0.64,57,42
18,0.55,0.64,63,16
18,0.55,0.64,65,7
18,0.55,0.64,68,20
18,0.55,0.64,83,14
18,0.55,0.64,85,11
18,0.55,0.64,104,42
18,0.55,0.64,115,40
18,0.55,0.64,119,23
18,0.55,0.64,139,46
18,0.55,0.64,143,23
18,0.55,0.64,147,11
19,0.24,0.75,8,24
19,0.24,0.75,13,21
19,0.24,0.75,26,8
19,0.24,0.75,55,5
19,0.24,0.75,65,9
19,0.24,0.75,68,13
19,0.24,0.75,89,5
19,0.24,0.75,97,15
19,0.24,0.75,107,3
19,0.24,0.75,114,36
19,0.24,0.75,124,3
19,0.24,0.75,138,19
19,0.24,0.75,146,29
19,0.24,0.75,147,10
19,0.24,0.75,154,43
19,0.24,0.75,166,33
19,0.24,0.75,170,35
19,0.24,0.75,172,14
19,0.24,0.75,187,6
20,0.03,0.91,6,41
20,0.03,0.91,17,23
20,0.03,0.91,19,22
20,0.03,0.91,30,15
20,0.03,0.91,41,6
20,0.03,0.91,80,20
20,0.03,0.91,89,0
20,0.03,0.91,97,21
20,0.03,0.91,114,11
20,0.03,0.91,124,22
20,0.03,0.91,132,0
20,0.03,0.91,137,40
20,0.03,0.91,138,12
20,0.03,0.91,146,48
20,0.03,0.91,170,35
20,0.03,0.91,187,30
21,0.59,0.11,-,-
22,0.08,0.09,7,45
22,0.08,0.09,15,25
22,0.08,0.09,27,3
22,0.08,0.09,62,48
22,0.08,0.09,72,2
22,0.08,0.09,92,28
22,0.08,0.09,94,25
22,0.08,0.09,180,38
22,0.08,0.09,191,1
23,0.00,0.53,7,8
23,0.00,0.53,8,35
23,0.00,0.53,9,48
23,0.00,0.53,15,6
23,0.00,0.53,17,14
23,0.00,0.53,25,0
23,0.00,0.53,26,26
23,0.00,0.53,35,33
23,0.00,0.53,62,0
23,0.00,0.53,70,38
23,0.00,0.53,96,35
23,0.00,0.53,97,42
23,0.00,0.53,107,47
23,0.00,0.53,124,41
23,0.00,0.53,137,30
23,0.00,0.53,146,49
23,0.00,0.53,154,12
23,0.00,0.53,166,30
23,0.00,0.53,172,28
23,0.00,0.53,181,40
23,0.00,0.53,187,39
23,0.00,0.53,199,34
24,1.00,0.25,14,29
24,1.00,0.25,39,31
24,1.00,0.25,53,49
24,1.00,0.25,54,36
24,1.00,0.25,66,7
24,1.00,0.25,91,48
24,1.00,0.25,95,10
24,1.00,0.25,106,29
24,1.00,0.25,140,5
24,1.00,0.25,144,32
24,1.00,0.25,151,14
24,1.00,0.25,190,16
24,1.00,0.25,198,5
25,0.27,0.49,8,17
25,0.27,0.49,13,10
25,0.27,0.49,15,31
25,0.27,0.49,17,43
25,0.27,0.49,19,40
25,0.27,0.49,26,45
25,0.27,0.49,27,28
25,0.27,0.49,35,7
25,0.27,0.49,36,47
25,0.27,0.49,62,47
25,0.27,0.49,65,13
25,0.27,0.49,67,10
25,0.27,0.49,70,41
25,0.27,0.49,72,18
25,0.27,0.49,73,2
25,0.27,0.49,96,4
25,0.27,0.49,98,46
25,0.27,0.49,107,22
25,0.27,0.49,121,10
25,0.27,0.49,124,28
25,0.27,0.49,126,42
25,0.27,0.49,127,25
25,0.27,0.49,137,32
25,0.27,0.49,141,15
25,0.27,0.49,143,29
25,0.27,0.49,147,20
25,0.27,0.49,154,29
25,0.27,0.49,156,28
25,0.27,0.49,166,28
25,0.27,0.49,172,42
25,0.27,0.49,181,24
25,0.27,0.49,186,35
26,0.11,0.50,7,19
26,0.11,0.50,62,19
26,0.11,0.50,146,26
26,0.11,0.50,166,24
27,0.24,0.21,-,-
28,0.73,0.23,3,18
28,0.73,0.23,14,32
28,0.73,0.23,21,48
28,0.73,0.23,24,5
28,0.73,0.23,29,20
28,0.73,0.23,39,19
28,0.73,0.23,47,6
28,0.73,0.23,49,7
28,0.73,0.23,53,14
28,0.73,0.23,54,26
28,0.73,0.23,56,32
28,0.73,0.23,61,5
28,0.73,0.23,66,36
28,0.73,0.23,74,11
28,0.73,0.23,75,4
28,0.73,0.23,85,35
28,0.73,0.23,91,27
28,0.73,0.23,95,7
28,0.73,0.23,98,36
28,0.73,0.23,101,32
28,0.73,0.23,111,37
28,0.73,0.23,120,15
28,0.73,0.23,126,30
28,0.73,0.23,140,14
28,0.73,0.23,141,32
28,0.73,0.23,144,6
28,0.73,0.23,150,21
28,0.73,0.23,158,45
28,0.73,0.23,175,20
28,0.73,0.23,194,0
28,0.73,0.23,195,48
28,0.73,0.23,198,39
29,0.79,0.03,21,40
29,0.79,0.03,54,3
29,0.79,0.03,61,37
29,0.79,0.03,66,38
29,0.79,0.03,75,41
29,0.79,0.03,91,26
29,0.79,0.03,95,2
29,0.79,0.03,120,37
29,0.79,0.03,140,12
29,0.79,0.03,150,7
29,0.79,0.03,158,17
29,0.79,0.03,195,3
29,0.79,0.03,198,17
30,0.21,0.81,8,33
30,0.21,0.81,17,12
30,0.21,0.81,19,15
30,0.21,0.81,55,37
30,0.21,0.81,65,41
30,0.21,0.81,68,33
30,0.21,0.81,84,22
30,0.21,0.81,89,15
30,0.21,0.81,97,0
30,0.21,0.81,107,30
30,0.21,0.81,114,21
30,0.21,0.81,124,22
30,0.21,0.81,132,29
30,0.21,0.81,138,9
30,0.21,0.81,146,15
30,0.21,0.81,147,19
30,0.21,0.81,154,24
30,0.21,0.81,166,35
30,0.21,0.81,170,47
30,0.21,0.81,172,41
30,0.21,0.81,181,30
30,0.21,0.81,187,12
31,0.93,0.56,0,22
31,0.93,0.56,1,40
31,0.93,0.56,3,45
31,0.93,0.56,10,6
31,0.93,0.56,14,4
31,0.93,0.56,33,43
31,0.93,0.56,37,20
31,0.93,0.56,39,4
31,0.93,0.56,40,31
31,0.93,0.56,44,15
31,0.93,0.56,46,13
31,0.93,0.56,47,33
31,0.93,0.56,50,7
31,0.93,0.56,53,2
31,0.93,0.56,57,4
31,0.93,0.56,76,47
31,0.93,0.56,88,47
31,0.93,0.56,90,8
31,0.93,0.56,93,21
31,0.93,0.56,104,8
31,0.93,0.56,106,11
31,0.93,0.56,118,1
31,0.93,0.56,122,10
31,0.93,0.56,135,28
31,0.93,0.56,136,5
31,0.93,0.56,139,28
31,0.93,0.56,142,46
31,0.93,0.56,144,46
31,0.93,0.56,151,40
31,0.93,0.56,157,37
31,0.93,0.56,160,47
31,0.93,0.56,164,14
31,0.93,0.56,165,48
31,0.93,0.56,168,45
31,0.93,0.56,174,14
31,0.93,0.56,175,48
31,0.93,0.56,176,5
31,0.93,0.56,190,27
31,0.93,0.56,193,25
31,0.93,0.56,194,49
31,0.93,0.56,196,10
32,0.16,0.23,7,12
32,0.16,0.23,9,19
32,0.16,0.23,11,46
32,0.16,0.23,15,30
32,0.16,0.23,22,21
32,0.16,0.23,25,37
32,0.16,0.23,26,1
32,0.16,0.23,27,43
32,0.16,0.23,34,26
32,0.16,0.23,35,1
32,0.16,0.23,36,9
32,0.16,0.23,59,32
32,0.16,0.23,62,19
32,0.16,0.23,67,2
32,0.16,0.23,70,31
32,0.16,0.23,72,37
32,0.16,0.23,73,10
32,0.16,0.23,82,37
32,0.16,0.23,92,31
32,0.16,0.23,94,19
32,0.16,0.23,96,6
32,0.16,0.23,121,28
32,0.16,0.23,126,18
32,0.16,0.23,127,16
32,0.16,0.23,156,23
32,0.16,0.23,180,19
32,0.16,0.23,183,10
32,0.16,0.23,186,19
32,0.16,0.23,191,12
32,0.16,0.23,197,39
32,0.16,0.23,199,36
33,0.74,0.60,0,1
33,0.74,0.60,1,26
33,0.74,0.60,3,37
33,0.74,0.60,5,41
33,0.74,0.60,10,32
33,0.74,0.60,14,39
33,0.74,0.60,18,31
33,0.74,0.60,37,20
33,0.74,0.60,39,11
33,0.74,0.60,40,0
33,0.74,0.60,46,12
33,0.74,0.60,47,44
33,0.74,0.60,49,9
33,0.74,0.60,50,16
33,0.74,0.60,53,27
33,0.74,0.60,57,44
33,0.74,0.60,63,22
33,0.74,0.60,69,8
33,0.74,0.60,76,19
33,0.74,0.60,83,23
33,0.74,0.60,85,6
33,0.74,0.60,88,28
33,0.74,0.60,90,25
33,0.74,0.60,102,26
33,0.74,0.60,104,1
33,0.74,0.60,119,20
33,0.74,0.60,122,9
33,0.74,0.60,128,24
33,0.74,0.60,133,1
33,0.74,0.60,135,48
33,0.74,0.60,136,12
33,0.74,0.60,139,33
33,0.74,0.60,142,49
33,0.74,0.60,143,2
33,0.74,0.60,144,16
33,0.74,0.60,151,31
33,0.74,0.60,155,43
33,0.74,0.60,159,20
33,0.74,0.60,160,48
33,0.74,0.60,164,40
33,0.74,0.60,165,17
33,0.74,0.60,171,38
33,0.74,0.60,174,41
33,0.74,0.60,175,46
33,0.74,0.60,176,1
33,0.74,0.60,190,7
33,0.74,0.60,193,48
33,0.74,0.60,196,15
34,0.24,0.07,7,10
34,0.24,0.07,22,38
34,0.24,0.07,27,40
34,0.24,0.07,36,35
34,0.24,0.07,56,46
34,0.24,0.07,62,5
34,0.24,0.07,67,21
34,0.24,0.07,72,5
34,0.24,0.07,73,44
34,0.24,0.07,92,13
34,0.24,0.07,94,4
34,0.24,0.07,109,32
34,0.24,0.07,126,31
34,0.24,0.07,127,38
34,0.24,0.07,156,39
34,0.24,0.07,180,9
34,0.24,0.07,191,15
34,0.24,0.07,197,37
35,0.19,0.45,7,46
35,0.19,0.45,8,31
35,0.19,0.45,13,43
35,0.19,0.45,15,22
35,0.19,0.45,17,43
35,0.19,0.45,26,22
35,0.19,0.45,27,15
35,0.19,0.45,36,38
35,0.19,0.45,62,33
35,0.19,0.45,67,13
35,0.19,0.45,70,34
35,0.19,0.45,72,40
35,0.19,0.45,73,48
35,0.19,0.45,96,21
35,0.19,0.45,107,43
35,0.19,0.45,121,2
35,0.19,0.45,124,11
35,0.19,0.45,127,11
35,0.19,0.45,137,13
35,0.19,0.45,143,35
35,0.19,0.45,146,19
35,0.19,0.45,147,4
35,0.19,0.45,154,30
35,0.19,0.45,156,15
35,0.19,0.45,166,28
35,0.19,0.45,172,21
35,0.19,0.45,181,42
35,0.19,0.45,186,17
36,0.13,0.23,7,37
36,0.13,0.23,15,35
36,0.13,0.23,22,26
36,0.13,0.23,26,9
36,0.13,0.23,27,27
36,0.13,0.23,62,42
36,0.13,0.23,67,48
36,0.13,0.23,70,47
36,0.13,0.23,72,23
36,0.13,0.23,92,7
36,0.13,0.23,94,18
36,0.13,0.23,127,45
36,0.13,0.23,156,38
36,0.13,0.23,180,24
36,0.13,0.23,186,45
36,0.13,0.23,191,15
37,0.69,0.47,0,14
37,0.69,0.47,1,27
37,0.69,0.47,3,25
37,0.69,0.47,10,49
37,0.69,0.47,13,33
37,0.69,0.47,14,15
37,0.69,0.47,18,7
37,0.69,0.47,28,41
37,0.69,0.47,39,47
37,0.69,0.47,47,33
37,0.69,0.47,49,26
37,0.69,0.47,50,15
37,0.69,0.47,51,28
37,0.69,0.47,53,48
37,0.69,0.47,69,3
37,0.69,0.47,71,25
37,0.69,0.47,83,8
37,0.69,0.47,85,6
37,0.69,0.47,88,29
37,0.69,0.47,93,7
37,0.69,0.47,98,3
37,0.69,0.47,101,43
37,0.69,0.47,102,12
37,0.69,0.47,104,12
37,0.69,0.47,106,39
37,0.69,0.47,119,6
37,0.69,0.47,121,18
37,0.69,0.47,122,11
37,0.69,0.47,123,49
37,0.69,0.47,125,12
37,0.69,0.47,128,3
37,0.69,0.47,133,46
37,0.69,0.47,135,14
37,0.69,0.47,136,33
37,0.69,0.47,139,43
37,0.69,0.47,141,26
37,0.69,0.47,142,36
37,0.69,0.47,143,7
37,0.69,0.47,144,38
37,0.69,0.47,151,3
37,0.69,0.47,155,46
37,0.69,0.47,157,22
37,0.69,0.47,159,37
37,0.69,0.47,164,35
37,0.69,0.47,165,44
37,0.69,0.47,171,22
37,0.69,0.47,175,11
37,0.69,0.47,190,6
37,0.69,0.47,193,10
37,0.69,0.47,196,6
38,0.79,0.95,5,6
38,0.79,0.95,10,40
38,0.79,0.95,40,3
38,0.79,0.95,57,14
38,0.79,0.95,63,30
38,0.79,0.95,64,12
38,0.79,0.95,90,10
38,0.79,0.95,115,13
38,0.79,0.95,129,2
38,0.79,0.95,135,5
38,0.79,0.95,155,37
38,0.79,0.95,163,31
38,0.79,0.95,176,39
39,0.80,0.43,-,-
40,0.93,0.77,0,43
40,0.93,0.77,5,32
40,0.93,0.77,10,20
40,0.93,0.77,50,13
40,0.93,0.77,57,27
40,0.93,0.77,63,26
40,0.93,0.77,64,45
40,0.93,0.77,90,41
40,0.93,0.77,104,12
40,0.93,0.77,129,30
40,0.93,0.77,135,18
40,0.93,0.77,151,16
40,0.93,0.77,163,44
40,0.93,0.77,176,40
40,0.93,0.77,190,16
40,0.93,0.77,196,30
41,0.12,0.82,8,32
41,0.12,0.82,17,20
41,0.12,0.82,19,11
41,0.12,0.82,30,36
41,0.12,0.82,55,26
41,0.12,0.82,65,27
41,0.12,0.82,68,23
41,0.12,0.82,84,20
41,0.12,0.82,89,13
41,0.12,0.82,97,26
41,0.12,0.82,107,5
41,0.12,0.82,114,43
41,0.12,0.82,124,21
41,0.12,0.82,132,47
41,0.12,0.82,138,36
41,0.12,0.82,146,4
41,0.12,0.82,147,10
41,0.12,0.82,154,35
41,0.12,0.82,166,0
41,0.12,0.82,170,26
41,0.12,0.82,172,22
41,0.12,0.82,181,23
41,0.12,0.82,187,10
42,0.05,0.73,4,38
42,0.05,0.73,6,2
42,0.05,0.73,8,26
42,0.05,0.73,17,38
42,0.05,0.73,19,46
42,0.05,0.73,20,35
42,0.05,0.73,23,19
42,0.05,0.73,26,42
42,0.05,0.73,30,48
42,0.05,0.73,41,16
42,0.05,0.73,65,22
42,0.05,0.73,80,7
42,0.05,0.73,89,18
42,0.05,0.73,96,24
42,0.05,0.73,97,18
42,0.05,0.73,107,46
42,0.05,0.73,114,23
42,0.05,0.73,124,35
42,0.05,0.73,132,43
42,0.05,0.73,137,15
42,0.05,0.73,138,15
42,0.05,0.73,146,29
42,0.05,0.73,147,30
42,0.05,0.73,154,49
42,0.05,0.73,166,34
42,0.05,0.73,170,36
42,0.05,0.73,172,36
42,0.05,0.73,181,5
42,0.05,0.73,187,7
42,0.05,0.73,199,17
43,0.34,0.23,9,29
43,0.34,0.23,11,34
43,0.34,0.23,15,49
43,0.34,0.23,21,18
43,0.34,0.23,22,2
43,0.34,0.23,25,10
43,0.34,0.23,27,23
43,0.34,0.23,32,45
43,0.34,0.23,34,37
43,0.34,0.23,35,10
43,0.34,0.23,36,45
43,0.34,0.23,56,20
43,0.34,0.23,59,9
43,0.34,0.23,60,17
43,0.34,0.23,62,36
43,0.34,0.23,67,3
43,0.34,0.23,70,20
43,0.34,0.23,72,27
43,0.34,0.23,73,8
43,0.34,0.23,74,40
43,0.34,0.23,81,0
43,0.34,0.23,82,10
43,0.34,0.23,94,27
43,0.34,0.23,98,33
43,0.34,0.23,101,30
43,0.34,0.23,105,3
43,0.34,0.23,109,17
43,0.34,0.23,112,33
43,0.34,0.23,121,45
43,0.34,0.23,126,38
43,0.34,0.23,127,17
43,0.34,0.23,141,27
43,0.34,0.23,143,32
43,0.34,0.23,156,22
43,0.34,0.23,178,45
43,0.34,0.23,183,25
43,0.34,0.23,186,3
43,0.34,0.23,191,21
43,0.34,0.23,197,24
43,0.34,0.23,199,30
44,0.97,0.62,0,36
44,0.97,0.62,3,35
44,0.97,0.62,5,28
44,0.97,0.62,10,7
44,0.97,0.62,33,27
44,0.97,0.62,39,6
44,0.97,0.62,40,49
44,0.97,0.62,46,4
44,0.97,0.62,47,13
44,0.97,0.62,50,14
44,0.97,0.62,53,24
44,0.97,0.62,57,4
44,0.97,0.62,76,6
44,0.97,0.62,88,23
44,0.97,0.62,90,26
44,0.97,0.62,93,38
44,0.97,0.62,104,13
44,0.97,0.62,106,8
44,0.97,0.62,129,2
44,0.97,0.62,135,9
44,0.97,0.62,136,12
44,0.97,0.62,142,18
44,0.97,0.62,144,29
44,0.97,0.62,151,41
44,0.97,0.62,160,13
44,0.97,0.62,163,19
44,0.97,0.62,165,32
44,0.97,0.62,174,0
44,0.97,0.62,176,24
44,0.97,0.62,190,5
44,0.97,0.62,196,10
45,0.35,1.00,2,29
45,0.35,1.00,4,0
45,0.35,1.00,6,3
45,0.35,1.00,19,43
45,0.35,1.00,30,34
45,0.35,1.00,41,28
45,0.35,1.00,55,6
45,0.35,1.00,65,5
45,0.35,1.00,68,48
45,0.35,1.00,79,20
45,0.35,1.00,80,3
45,0.35,1.00,84,17
45,0.35,1.00,114,29
