r = 0.2,upperCap = 2
NodeID,X,Y,EdgeTo,Capacity
8,0.65,0.92,79,0
8,0.65,0.92,80,1
8,0.65,0.92,98,0
8,0.65,0.92,110,0
8,0.65,0.92,117,0
8,0.65,0.92,156,1
8,0.65,0.92,160,0
8,0.65,0.92,170,0
8,0.65,0.92,190,1
8,0.65,0.92,191,1
8,0.65,0.92,193,0
9,0.80,0.92,11,1
9,0.80,0.92,21,0
9,0.80,0.92,53,0
9,0.80,0.92,59,1
9,0.80,0.92,61,0
9,0.80,0.92,71,1
9,0.80,0.92,79,0
9,0.80,0.92,98,1
9,0.80,0.92,117,0
9,0.80,0.92,160,1
9,0.80,0.92,191,0
9,0.80,0.92,193,0
10,0.32,0.38,12,1
10,0.32,0.38,43,0
10,0.32,0.38,55,1
10,0.32,0.38,76,0
10,0.32,0.38,85,1
10,0.32,0.38,90,0
10,0.32,0.38,92,0
10,0.32,0.38,105,0
10,0.32,0.38,108,1
10,0.32,0.38,111,1
10,0.32,0.38,119,1
10,0.32,0.38,121,1
10,0.32,0.38,127,1
10,0.32,0.38,129,1
10,0.32,0.38,132,0
10,0.32,0.38,163,0
10,0.32,0.38,169,1
10,0.32,0.38,185,0
10,0.32,0.38,188,0
10,0.32,0.38,196,1
11,0.85,0.95,21,0
11,0.85,0.95,61,1
11,0.85,0.95,79,0
11,0.85,0.95,160,0
12,0.28,0.46,38,0
12,0.28,0.46,43,0
12,0.28,0.46,55,1
12,0.28,0.46,58,1
12,0.28,0.46,83,1
12,0.28,0.46,108,0
12,0.28,0.46,119,0
12,0.28,0.46,127,0
12,0.28,0.46,132,1
12,0.28,0.46,141,0
12,0.28,0.46,185,1
12,0.28,0.46,196,1
13,0.83,0.35,14,0
13,0.83,0.35,22,0
13,0.83,0.35,27,0
13,0.83,0.35,56,0
13,0.83,0.35,88,0
13,0.83,0.35,107,0
13,0.83,0.35,109,1
13,0.83,0.35,114,0
13,0.83,0.35,122,1
13,0.83,0.35,134,1
13,0.83,0.35,147,0
13,0.83,0.35,151,1
14,0.86,0.51,20,0
14,0.86,0.51,27,1
14,0.86,0.51,31,0
14,0.86,0.51,49,0
14,0.86,0.51,50,0
14,0.86,0.51,134,0
14,0.86,0.51,172,1
15,0.55,0.30,-,-
16,0.80,0.38,13,1
16,0.80,0.38,14,0
16,0.80,0.38,22,1
16,0.80,0.38,27,1
16,0.80,0.38,37,1
16,0.80,0.38,56,0
16,0.80,0.38,84,0
16,0.80,0.38,86,0
16,0.80,0.38,88,1
16,0.80,0.38,109,0
16,0.80,0.38,114,1
16,0.80,0.38,122,0
16,0.80,0.38,130,0
16,0.80,0.38,134,0
16,0.80,0.38,151,0
16,0.80,0.38,172,1
16,0.80,0.38,186,0
16,0.80,0.38,199,0
17,0.02,0.36,34,1
17,0.02,0.36,43,0
17,0.02,0.36,76,0
17,0.02,0.36,123,1
17,0.02,0.36,126,1
17,0.02,0.36,131,1
17,0.02,0.36,136,0
17,0.02,0.36,179,0
17,0.02,0.36,183,1
17,0.02,0.36,188,1
18,0.08,0.06,72,0
18,0.08,0.06,123,0
18,0.08,0.06,155,1
18,0.08,0.06,183,1
19,0.37,0.92,28,0
19,0.37,0.92,68,1
19,0.37,0.92,75,1
19,0.37,0.92,106,1
19,0.37,0.92,157,1
20,0.95,0.63,-,-
21,0.85,0.96,61,0
21,0.85,0.96,79,1
22,0.93,0.26,27,0
22,0.93,0.26,45,1
22,0.93,0.26,70,1
22,0.93,0.26,107,1
22,0.93,0.26,122,1
22,0.93,0.26,145,0
23,0.91,0.26,13,0
23,0.91,0.26,16,1
23,0.91,0.26,22,0
23,0.91,0.26,27,0
23,0.91,0.26,36,1
23,0.91,0.26,45,0
23,0.91,0.26,56,1
23,0.91,0.26,62,1
23,0.91,0.26,70,1
23,0.91,0.26,88,1
23,0.91,0.26,107,0
23,0.91,0.26,109,1
23,0.91,0.26,122,0
23,0.91,0.26,134,1
23,0.91,0.26,145,0
23,0.91,0.26,147,0
23,0.91,0.26,151,0
24,0.32,0.50,0,1
24,0.32,0.50,4,1
24,0.32,0.50,7,1
24,0.32,0.50,10,1
24,0.32,0.50,12,1
24,0.32,0.50,38,0
24,0.32,0.50,55,0
24,0.32,0.50,58,0
24,0.32,0.50,83,1
24,0.32,0.50,97,0
24,0.32,0.50,105,1
24,0.32,0.50,108,1
24,0.32,0.50,112,0
24,0.32,0.50,119,0
24,0.32,0.50,127,0
24,0.32,0.50,129,0
24,0.32,0.50,132,1
24,0.32,0.50,141,0
24,0.32,0.50,163,0
24,0.32,0.50,180,0
24,0.32,0.50,185,1
24,0.32,0.50,188,1
24,0.32,0.50,196,0
25,0.81,0.64,14,1
25,0.81,0.64,20,0
25,0.81,0.64,30,0
25,0.81,0.64,31,0
25,0.81,0.64,32,1
25,0.81,0.64,49,0
25,0.81,0.64,50,1
25,0.81,0.64,57,0
25,0.81,0.64,60,0
25,0.81,0.64,67,0
25,0.81,0.64,81,1
25,0.81,0.64,82,0
25,0.81,0.64,86,1
25,0.81,0.64,95,1
25,0.81,0.64,98,0
25,0.81,0.64,100,0
25,0.81,0.64,101,1
25,0.81,0.64,130,1
25,0.81,0.64,150,1
25,0.81,0.64,162,1
25,0.81,0.64,172,0
25,0.81,0.64,186,1
25,0.81,0.64,194,0
25,0.81,0.64,198,1
26,0.43,0.80,1,1
26,0.43,0.80,4,0
26,0.43,0.80,19,1
26,0.43,0.80,28,1
26,0.43,0.80,40,1
26,0.43,0.80,46,0
26,0.43,0.80,51,0
26,0.43,0.80,63,1
26,0.43,0.80,68,0
26,0.43,0.80,74,0
26,0.43,0.80,75,1
26,0.43,0.80,104,0
26,0.43,0.80,106,0
26,0.43,0.80,110,0
26,0.43,0.80,112,1
26,0.43,0.80,124,0
26,0.43,0.80,139,1
26,0.43,0.80,156,0
26,0.43,0.80,157,0
26,0.43,0.80,170,1
26,0.43,0.80,177,1
26,0.43,0.80,187,0
27,0.90,0.39,122,1
28,0.32,0.95,-,-
29,0.63,0.57,0,0
29,0.63,0.57,25,0
29,0.63,0.57,31,1
29,0.63,0.57,32,1
29,0.63,0.57,37,0
29,0.63,0.57,46,1
29,0.63,0.57,51,1
29,0.63,0.57,52,1
29,0.63,0.57,57,1
29,0.63,0.57,67,0
29,0.63,0.57,74,1
29,0.63,0.57,78,1
29,0.63,0.57,83,1
29,0.63,0.57,86,1
29,0.63,0.57,89,0
29,0.63,0.57,95,0
29,0.63,0.57,99,1
29,0.63,0.57,100,1
29,0.63,0.57,104,1
29,0.63,0.57,130,1
29,0.63,0.57,138,0
29,0.63,0.57,141,1
29,0.63,0.57,143,1
29,0.63,0.57,146,1
29,0.63,0.57,153,0
29,0.63,0.57,156,0
29,0.63,0.57,172,1
29,0.63,0.57,176,1
29,0.63,0.57,177,0
29,0.63,0.57,180,1
29,0.63,0.57,186,1
29,0.63,0.57,187,0
29,0.63,0.57,194,0
29,0.63,0.57,195,0
29,0.63,0.57,198,0
29,0.63,0.57,199,1
30,0.96,0.66,14,0
30,0.96,0.66,20,0
30,0.96,0.66,49,0
30,0.96,0.66,50,1
30,0.96,0.66,81,1
30,0.96,0.66,82,0
30,0.96,0.66,95,0
30,0.96,0.66,101,0
30,0.96,0.66,150,0
30,0.96,0.66,162,0
30,0.96,0.66,172,1
30,0.96,0.66,186,0
31,0.72,0.61,-,-
32,0.73,0.58,14,1
32,0.73,0.58,31,0
32,0.73,0.58,49,0
32,0.73,0.58,57,1
32,0.73,0.58,67,1
32,0.73,0.58,74,1
32,0.73,0.58,78,0
32,0.73,0.58,86,0
32,0.73,0.58,95,0
32,0.73,0.58,98,1
32,0.73,0.58,99,1
32,0.73,0.58,104,0
32,0.73,0.58,130,0
32,0.73,0.58,153,1
32,0.73,0.58,162,0
32,0.73,0.58,172,0
32,0.73,0.58,186,1
32,0.73,0.58,194,1
32,0.73,0.58,195,0
32,0.73,0.58,198,1
32,0.73,0.58,199,0
33,0.33,0.09,77,1
33,0.33,0.09,161,0
33,0.33,0.09,169,1
34,0.13,0.27,43,0
34,0.13,0.27,55,1
34,0.13,0.27,72,1
34,0.13,0.27,76,0
34,0.13,0.27,85,0
34,0.13,0.27,123,0
34,0.13,0.27,126,1
34,0.13,0.27,127,1
34,0.13,0.27,132,0
34,0.13,0.27,155,1
34,0.13,0.27,169,1
34,0.13,0.27,183,1
35,0.92,0.38,13,1
35,0.92,0.38,14,0
35,0.92,0.38,16,1
35,0.92,0.38,22,0
35,0.92,0.38,23,0
35,0.92,0.38,27,1
35,0.92,0.38,56,1
35,0.92,0.38,88,0
35,0.92,0.38,94,1
35,0.92,0.38,107,0
35,0.92,0.38,109,1
35,0.92,0.38,122,1
35,0.92,0.38,134,0
35,0.92,0.38,147,0
35,0.92,0.38,150,1
35,0.92,0.38,151,0
36,0.87,0.14,22,1
36,0.87,0.14,45,0
36,0.87,0.14,54,1
36,0.87,0.14,70,0
36,0.87,0.14,107,1
36,0.87,0.14,120,1
36,0.87,0.14,122,0
36,0.87,0.14,145,1
36,0.87,0.14,147,1
36,0.87,0.14,149,1
36,0.87,0.14,174,1
37,0.63,0.38,15,0
37,0.63,0.38,114,0
37,0.63,0.38,195,1
38,0.20,0.57,108,1
38,0.20,0.57,142,0
39,0.30,0.53,4,1
39,0.30,0.53,7,0
39,0.30,0.53,10,0
39,0.30,0.53,12,1
39,0.30,0.53,24,0
39,0.30,0.53,38,0
39,0.30,0.53,51,0
39,0.30,0.53,55,0
39,0.30,0.53,58,1
39,0.30,0.53,83,1
39,0.30,0.53,108,1
39,0.30,0.53,112,0
39,0.30,0.53,119,0
39,0.30,0.53,127,1
39,0.30,0.53,129,0
39,0.30,0.53,132,1
39,0.30,0.53,136,0
39,0.30,0.53,139,0
39,0.30,0.53,141,1
39,0.30,0.53,163,0
39,0.30,0.53,180,0
39,0.30,0.53,185,0
39,0.30,0.53,188,1
39,0.30,0.53,196,0
40,0.26,0.83,1,0
40,0.26,0.83,3,0
40,0.26,0.83,5,1
40,0.26,0.83,19,1
40,0.26,0.83,28,1
40,0.26,0.83,41,0
40,0.26,0.83,42,0
40,0.26,0.83,44,0
40,0.26,0.83,64,0
40,0.26,0.83,68,1
40,0.26,0.83,69,0
40,0.26,0.83,75,1
40,0.26,0.83,96,0
40,0.26,0.83,102,1
40,0.26,0.83,116,0
40,0.26,0.83,124,1
40,0.26,0.83,139,1
40,0.26,0.83,148,1
41,0.07,0.82,3,1
41,0.07,0.82,69,0
41,0.07,0.82,142,1
41,0.07,0.82,184,0
42,0.11,0.76,3,1
42,0.11,0.76,41,0
42,0.11,0.76,58,0
42,0.11,0.76,69,0
42,0.11,0.76,139,1
42,0.11,0.76,142,1
42,0.11,0.76,184,1
43,0.14,0.38,38,0
43,0.14,0.38,55,0
43,0.14,0.38,108,0
43,0.14,0.38,127,0
43,0.14,0.38,169,0
44,0.14,0.72,3,0
44,0.14,0.72,5,0
44,0.14,0.72,7,0
44,0.14,0.72,38,0
44,0.14,0.72,41,0
44,0.14,0.72,42,0
44,0.14,0.72,58,0
44,0.14,0.72,65,1
44,0.14,0.72,69,1
44,0.14,0.72,96,0
44,0.14,0.72,102,0
44,0.14,0.72,139,0
44,0.14,0.72,142,1
44,0.14,0.72,148,0
44,0.14,0.72,181,0
44,0.14,0.72,184,1
45,0.92,0.16,122,1
46,0.57,0.72,4,1
46,0.57,0.72,31,0
46,0.57,0.72,68,1
46,0.57,0.72,89,1
46,0.57,0.72,98,0
46,0.57,0.72,157,1
46,0.57,0.72,191,1
47,0.77,0.93,9,0
47,0.77,0.93,11,1
47,0.77,0.93,21,1
47,0.77,0.93,53,1
47,0.77,0.93,59,1
47,0.77,0.93,61,1
47,0.77,0.93,71,0
47,0.77,0.93,79,1
47,0.77,0.93,98,1
47,0.77,0.93,117,0
47,0.77,0.93,160,0
47,0.77,0.93,191,1
47,0.77,0.93,193,1
48,0.38,0.09,33,0
48,0.38,0.09,77,0
48,0.38,0.09,111,1
48,0.38,0.09,118,0
48,0.38,0.09,161,0
48,0.38,0.09,175,1
49,0.88,0.68,20,0
49,0.88,0.68,31,0
49,0.88,0.68,50,0
49,0.88,0.68,98,1
49,0.88,0.68,172,1
50,0.97,0.61,20,0
51,0.46,0.65,0,0
51,0.46,0.65,4,0
51,0.46,0.65,46,1
51,0.46,0.65,67,0
51,0.46,0.65,68,0
51,0.46,0.65,83,1
51,0.46,0.65,89,0
51,0.46,0.65,106,1
51,0.46,0.65,139,1
51,0.46,0.65,141,0
51,0.46,0.65,157,0
51,0.46,0.65,195,1
52,0.51,0.59,0,1
52,0.51,0.59,4,0
52,0.51,0.59,46,1
52,0.51,0.59,51,0
52,0.51,0.59,57,1
52,0.51,0.59,67,0
52,0.51,0.59,83,0
52,0.51,0.59,89,0
52,0.51,0.59,112,0
52,0.51,0.59,138,0
52,0.51,0.59,141,0
52,0.51,0.59,143,1
52,0.51,0.59,153,1
52,0.51,0.59,185,0
52,0.51,0.59,194,1
52,0.51,0.59,195,0
52,0.51,0.59,198,1
53,0.89,0.89,11,0
53,0.89,0.89,21,0
53,0.89,0.89,61,0
53,0.89,0.89,98,0
53,0.89,0.89,117,1
53,0.89,0.89,160,1
54,0.85,0.02,45,1
54,0.85,0.02,70,1
54,0.85,0.02,145,1
55,0.31,0.34,77,0
55,0.31,0.34,92,0
55,0.31,0.34,108,1
55,0.31,0.34,127,1
55,0.31,0.34,169,1
55,0.31,0.34,185,1
56,0.93,0.39,14,0
56,0.93,0.39,22,0
56,0.93,0.39,27,1
56,0.93,0.39,88,0
56,0.93,0.39,107,1
56,0.93,0.39,109,0
56,0.93,0.39,122,0
56,0.93,0.39,134,1
56,0.93,0.39,147,0
57,0.67,0.56,0,1
57,0.67,0.56,14,1
57,0.67,0.56,31,0
57,0.67,0.56,37,0
57,0.67,0.56,46,1
57,0.67,0.56,67,1
57,0.67,0.56,86,0
57,0.67,0.56,89,1
57,0.67,0.56,95,1
57,0.67,0.56,138,1
57,0.67,0.56,153,1
57,0.67,0.56,172,0
57,0.67,0.56,195,0
57,0.67,0.56,198,1
58,0.16,0.58,38,1
58,0.16,0.58,108,0
58,0.16,0.58,139,0
58,0.16,0.58,142,1
59,0.72,0.99,11,0
59,0.72,0.99,21,1
59,0.72,0.99,53,0
59,0.72,0.99,61,1
59,0.72,0.99,79,1
59,0.72,0.99,117,0
59,0.72,0.99,160,0
59,0.72,0.99,191,1
59,0.72,0.99,193,0
60,0.68,0.77,9,0
60,0.68,0.77,31,1
60,0.68,0.77,32,0
60,0.68,0.77,46,1
60,0.68,0.77,47,1
60,0.68,0.77,67,1
60,0.68,0.77,74,1
60,0.68,0.77,79,0
60,0.68,0.77,98,0
60,0.68,0.77,100,0
60,0.68,0.77,104,0
60,0.68,0.77,110,0
60,0.68,0.77,156,0
60,0.68,0.77,160,1
60,0.68,0.77,187,1
60,0.68,0.77,191,1
60,0.68,0.77,193,1
60,0.68,0.77,194,0
61,0.89,0.99,-,-
62,0.85,0.17,13,1
62,0.85,0.17,22,0
62,0.85,0.17,36,0
62,0.85,0.17,45,0
62,0.85,0.17,54,0
62,0.85,0.17,70,1
62,0.85,0.17,107,0
62,0.85,0.17,120,1
62,0.85,0.17,122,1
62,0.85,0.17,145,1
62,0.85,0.17,147,1
62,0.85,0.17,149,1
62,0.85,0.17,151,0
62,0.85,0.17,164,0
62,0.85,0.17,174,0
63,0.47,0.79,1,1
63,0.47,0.79,4,1
63,0.47,0.79,19,1
63,0.47,0.79,46,0
63,0.47,0.79,51,0
63,0.47,0.79,68,1
63,0.47,0.79,74,0
63,0.47,0.79,75,1
63,0.47,0.79,89,1
63,0.47,0.79,104,0
63,0.47,0.79,106,0
63,0.47,0.79,110,1
63,0.47,0.79,112,0
63,0.47,0.79,124,1
63,0.47,0.79,139,1
63,0.47,0.79,157,0
63,0.47,0.79,187,0
63,0.47,0.79,191,0
64,0.11,0.96,3,1
64,0.11,0.96,41,0
64,0.11,0.96,42,1
64,0.11,0.96,69,1
64,0.11,0.96,96,0
65,0.01,0.81,3,1
65,0.01,0.81,5,1
65,0.01,0.81,41,1
65,0.01,0.81,42,0
65,0.01,0.81,64,0
65,0.01,0.81,69,1
65,0.01,0.81,96,0
65,0.01,0.81,133,0
65,0.01,0.81,142,0
65,0.01,0.81,148,1
65,0.01,0.81,181,0
65,0.01,0.81,184,1
66,0.19,0.80,1,0
66,0.19,0.80,3,1
66,0.19,0.80,5,1
66,0.19,0.80,7,0
66,0.19,0.80,28,1
66,0.19,0.80,40,1
66,0.19,0.80,41,0
66,0.19,0.80,42,1
66,0.19,0.80,44,1
66,0.19,0.80,64,1
66,0.19,0.80,65,1
66,0.19,0.80,69,1
66,0.19,0.80,96,1
66,0.19,0.80,102,0
66,0.19,0.80,116,0
66,0.19,0.80,139,1
66,0.19,0.80,148,0
66,0.19,0.80,181,1
66,0.19,0.80,184,1
67,0.65,0.66,31,1
67,0.65,0.66,46,0
67,0.65,0.66,89,0
67,0.65,0.66,98,0
67,0.65,0.66,172,0
67,0.65,0.66,195,0
68,0.44,0.82,4,1
68,0.44,0.82,28,1
68,0.44,0.82,157,0
69,0.13,0.88,-,-
70,0.98,0.08,45,0
70,0.98,0.08,107,1
71,0.84,0.91,11,0
71,0.84,0.91,21,0
71,0.84,0.91,53,1
71,0.84,0.91,59,0
71,0.84,0.91,61,1
71,0.84,0.91,79,1
71,0.84,0.91,98,0
71,0.84,0.91,117,1
71,0.84,0.91,160,0
71,0.84,0.91,193,1
72,0.09,0.16,126,0
72,0.09,0.16,155,0
72,0.09,0.16,169,1
73,0.49,0.96,8,0
73,0.49,0.96,19,1
73,0.49,0.96,26,1
73,0.49,0.96,28,1
73,0.49,0.96,63,1
73,0.49,0.96,68,1
73,0.49,0.96,75,1
73,0.49,0.96,80,0
73,0.49,0.96,106,1
73,0.49,0.96,110,0
73,0.49,0.96,124,1
73,0.49,0.96,135,0
73,0.49,0.96,157,1
73,0.49,0.96,170,0
73,0.49,0.96,190,0
73,0.49,0.96,191,1
74,0.60,0.73,31,0
74,0.60,0.73,46,1
74,0.60,0.73,51,0
74,0.60,0.73,52,1
74,0.60,0.73,57,1
74,0.60,0.73,67,0
74,0.60,0.73,68,0
74,0.60,0.73,89,1
74,0.60,0.73,98,0
74,0.60,0.73,106,0
74,0.60,0.73,110,0
74,0.60,0.73,112,0
74,0.60,0.73,153,1
74,0.60,0.73,157,1
74,0.60,0.73,191,1
74,0.60,0.73,194,0
75,0.41,0.90,28,0
75,0.41,0.90,68,0
75,0.41,0.90,157,1
76,0.17,0.36,12,0
76,0.17,0.36,43,1
76,0.17,0.36,55,1
76,0.17,0.36,108,1
76,0.17,0.36,119,0
76,0.17,0.36,126,1
76,0.17,0.36,127,1
76,0.17,0.36,132,1
76,0.17,0.36,169,1
76,0.17,0.36,183,1
76,0.17,0.36,196,1
77,0.42,0.19,15,1
77,0.42,0.19,92,0
77,0.42,0.19,127,0
78,0.57,0.51,0,1
78,0.57,0.51,4,1
78,0.57,0.51,31,1
78,0.57,0.51,37,1
78,0.57,0.51,51,1
78,0.57,0.51,52,1
78,0.57,0.51,57,0
78,0.57,0.51,67,1
78,0.57,0.51,83,1
78,0.57,0.51,84,0
78,0.57,0.51,86,0
78,0.57,0.51,89,0
78,0.57,0.51,104,0
78,0.57,0.51,112,0
78,0.57,0.51,114,0
78,0.57,0.51,138,1
78,0.57,0.51,141,1
78,0.57,0.51,143,1
78,0.57,0.51,153,1
78,0.57,0.51,185,0
78,0.57,0.51,194,0
78,0.57,0.51,195,1
78,0.57,0.51,198,1
78,0.57,0.51,199,0
79,0.69,0.93,-,-
80,0.58,0.81,26,1
80,0.58,0.81,46,0
80,0.58,0.81,51,1
80,0.58,0.81,60,0
80,0.58,0.81,63,1
80,0.58,0.81,67,0
80,0.58,0.81,68,1
80,0.58,0.81,74,1
80,0.58,0.81,75,1
80,0.58,0.81,79,1
80,0.58,0.81,98,1
80,0.58,0.81,104,1
80,0.58,0.81,106,0
80,0.58,0.81,110,0
80,0.58,0.81,124,1
80,0.58,0.81,135,0
80,0.58,0.81,156,1
80,0.58,0.81,157,1
80,0.58,0.81,160,1
80,0.58,0.81,170,1
80,0.58,0.81,177,1
80,0.58,0.81,187,1
80,0.58,0.81,190,0
80,0.58,0.81,191,0
80,0.58,0.81,194,1
81,0.96,0.61,14,1
81,0.96,0.61,20,0
81,0.96,0.61,49,0
81,0.96,0.61,50,0
81,0.96,0.61,95,0
81,0.96,0.61,172,1
82,0.93,0.66,14,0
82,0.93,0.66,20,1
82,0.93,0.66,49,0
82,0.93,0.66,50,0
82,0.93,0.66,81,1
82,0.93,0.66,95,1
82,0.93,0.66,101,1
82,0.93,0.66,150,1
82,0.93,0.66,162,0
82,0.93,0.66,172,0
82,0.93,0.66,186,1
83,0.46,0.53,4,1
83,0.46,0.53,185,0
83,0.46,0.53,195,0
84,0.61,0.32,15,1
84,0.61,0.32,37,1
84,0.61,0.32,93,1
84,0.61,0.32,111,1
84,0.61,0.32,114,1
84,0.61,0.32,138,0
84,0.61,0.32,161,1
84,0.61,0.32,195,1
85,0.23,0.26,33,1
85,0.23,0.26,43,0
85,0.23,0.26,55,1
85,0.23,0.26,72,1
85,0.23,0.26,76,0
85,0.23,0.26,90,0
85,0.23,0.26,92,0
85,0.23,0.26,105,0
85,0.23,0.26,111,0
85,0.23,0.26,119,1
85,0.23,0.26,121,1
85,0.23,0.26,127,1
85,0.23,0.26,132,0
85,0.23,0.26,169,1
85,0.23,0.26,183,1
86,0.71,0.55,14,1
86,0.71,0.55,31,0
86,0.71,0.55,37,1
86,0.71,0.55,67,1
86,0.71,0.55,114,1
86,0.71,0.55,138,0
86,0.71,0.55,172,0
86,0.71,0.55,195,0
87,0.07,0.05,18,1
87,0.07,0.05,72,1
87,0.07,0.05,128,1
87,0.07,0.05,155,1
87,0.07,0.05,183,1
88,0.93,0.41,14,0
88,0.93,0.41,22,0
88,0.93,0.41,27,0
88,0.93,0.41,122,1
88,0.93,0.41,134,0
88,0.93,0.41,147,1
88,0.93,0.41,172,0
89,0.50,0.61,4,0
89,0.50,0.61,83,0
89,0.50,0.61,138,0
89,0.50,0.61,141,0
89,0.50,0.61,157,1
89,0.50,0.61,185,1
89,0.50,0.61,195,0
90,0.40,0.29,15,0
90,0.40,0.29,55,0
90,0.40,0.29,77,1
90,0.40,0.29,92,0
90,0.40,0.29,127,0
90,0.40,0.29,161,1
90,0.40,0.29,185,0
91,1.00,0.16,22,1
91,1.00,0.16,23,0
91,1.00,0.16,36,0
91,1.00,0.16,45,1
91,1.00,0.16,62,1
91,1.00,0.16,70,1
91,1.00,0.16,107,1
91,1.00,0.16,120,1
91,1.00,0.16,122,0
91,1.00,0.16,145,0
91,1.00,0.16,147,1
91,1.00,0.16,174,1
92,0.40,0.29,15,1
92,0.40,0.29,127,0
93,0.51,0.27,15,1
93,0.51,0.27,37,1
93,0.51,0.27,77,1
93,0.51,0.27,90,0
93,0.51,0.27,92,0
93,0.51,0.27,111,0
93,0.51,0.27,114,0
93,0.51,0.27,161,0
94,0.91,0.38,13,1
94,0.91,0.38,14,0
94,0.91,0.38,16,1
94,0.91,0.38,22,0
94,0.91,0.38,23,0
94,0.91,0.38,27,0
94,0.91,0.38,56,1
94,0.91,0.38,88,1
94,0.91,0.38,107,1
94,0.91,0.38,109,1
94,0.91,0.38,122,0
94,0.91,0.38,130,0
94,0.91,0.38,134,1
94,0.91,0.38,147,0
94,0.91,0.38,150,0
94,0.91,0.38,151,0
94,0.91,0.38,186,1
95,0.81,0.61,14,1
95,0.81,0.61,20,0
95,0.81,0.61,31,0
95,0.81,0.61,49,1
95,0.81,0.61,50,0
95,0.81,0.61,67,0
95,0.81,0.61,86,0
95,0.81,0.61,98,1
95,0.81,0.61,172,1
95,0.81,0.61,198,1
96,0.16,0.79,3,0
96,0.16,0.79,41,0
96,0.16,0.79,42,1
96,0.16,0.79,69,0
96,0.16,0.79,139,1
96,0.16,0.79,184,0
97,0.33,0.32,10,1
97,0.33,0.32,12,0
97,0.33,0.32,43,0
97,0.33,0.32,55,1
97,0.33,0.32,76,1
97,0.33,0.32,77,1
97,0.33,0.32,85,0
97,0.33,0.32,90,1
97,0.33,0.32,92,0
97,0.33,0.32,93,0
97,0.33,0.32,105,1
97,0.33,0.32,111,0
97,0.33,0.32,119,1
97,0.33,0.32,121,1
97,0.33,0.32,127,1
97,0.33,0.32,129,0
97,0.33,0.32,132,1
97,0.33,0.32,163,0
97,0.33,0.32,169,0
97,0.33,0.32,185,0
97,0.33,0.32,188,0
98,0.73,0.77,31,1
98,0.73,0.77,79,0
99,0.67,0.48,0,1
99,0.67,0.48,14,1
99,0.67,0.48,16,0
99,0.67,0.48,31,0
99,0.67,0.48,37,0
99,0.67,0.48,52,1
99,0.67,0.48,57,1
99,0.67,0.48,67,1
99,0.67,0.48,78,1
99,0.67,0.48,84,0
99,0.67,0.48,86,0
99,0.67,0.48,95,0
99,0.67,0.48,114,1
99,0.67,0.48,130,0
99,0.67,0.48,138,1
99,0.67,0.48,143,0
99,0.67,0.48,146,0
99,0.67,0.48,153,0
99,0.67,0.48,162,1
99,0.67,0.48,172,1
99,0.67,0.48,186,1
