r = 0.2,upperCap = 2
NodeID,X,Y,EdgeTo,Capacity
14,0.38,0.43,75,1
14,0.38,0.43,79,1
14,0.38,0.43,112,1
14,0.38,0.43,121,1
14,0.38,0.43,135,0
14,0.38,0.43,146,1
14,0.38,0.43,148,0
14,0.38,0.43,171,1
14,0.38,0.43,186,0
14,0.38,0.43,191,1
14,0.38,0.43,198,0
15,0.93,0.09,28,0
15,0.93,0.09,52,0
15,0.93,0.09,68,1
15,0.93,0.09,77,0
15,0.93,0.09,93,0
15,0.93,0.09,102,1
15,0.93,0.09,114,1
15,0.93,0.09,126,1
15,0.93,0.09,129,1
15,0.93,0.09,130,0
15,0.93,0.09,154,0
15,0.93,0.09,174,0
16,0.44,0.44,67,1
16,0.44,0.44,75,1
16,0.44,0.44,79,0
16,0.44,0.44,100,1
16,0.44,0.44,108,1
16,0.44,0.44,112,1
16,0.44,0.44,135,1
16,0.44,0.44,138,0
16,0.44,0.44,146,1
16,0.44,0.44,148,0
16,0.44,0.44,171,0
16,0.44,0.44,186,1
16,0.44,0.44,191,1
16,0.44,0.44,198,0
17,0.20,0.01,-,-
18,0.43,0.44,5,0
18,0.43,0.44,13,1
18,0.43,0.44,14,1
18,0.43,0.44,16,0
18,0.43,0.44,40,1
18,0.43,0.44,45,1
18,0.43,0.44,67,1
18,0.43,0.44,75,1
18,0.43,0.44,79,0
18,0.43,0.44,96,1
18,0.43,0.44,100,1
18,0.43,0.44,108,1
18,0.43,0.44,112,1
18,0.43,0.44,121,0
18,0.43,0.44,135,0
18,0.43,0.44,138,1
18,0.43,0.44,146,1
18,0.43,0.44,148,1
18,0.43,0.44,161,1
18,0.43,0.44,171,0
18,0.43,0.44,186,1
18,0.43,0.44,191,1
18,0.43,0.44,198,1
19,0.17,0.88,31,1
19,0.17,0.88,63,1
19,0.17,0.88,91,0
19,0.17,0.88,160,0
19,0.17,0.88,162,1
19,0.17,0.88,173,1
20,0.63,0.04,8,0
20,0.63,0.04,93,1
20,0.63,0.04,107,1
20,0.63,0.04,114,1
20,0.63,0.04,118,1
20,0.63,0.04,129,0
20,0.63,0.04,145,0
20,0.63,0.04,178,0
20,0.63,0.04,194,0
21,0.74,0.42,32,0
21,0.74,0.42,143,1
22,0.39,0.17,23,0
22,0.39,0.17,62,0
22,0.39,0.17,67,1
22,0.39,0.17,75,1
22,0.39,0.17,78,1
22,0.39,0.17,113,1
22,0.39,0.17,141,0
22,0.39,0.17,175,0
22,0.39,0.17,183,0
22,0.39,0.17,186,1
22,0.39,0.17,198,0
23,0.25,0.05,17,1
23,0.25,0.05,62,1
23,0.25,0.05,113,0
23,0.25,0.05,116,0
23,0.25,0.05,183,1
23,0.25,0.05,187,0
24,0.01,0.90,19,1
24,0.01,0.90,31,1
24,0.01,0.90,91,0
24,0.01,0.90,142,1
24,0.01,0.90,173,1
25,0.70,0.79,-,-
26,0.82,0.41,9,0
26,0.82,0.41,21,0
26,0.82,0.41,32,1
26,0.82,0.41,120,0
26,0.82,0.41,143,1
26,0.82,0.41,157,1
26,0.82,0.41,174,0
27,0.83,0.36,0,1
27,0.83,0.36,2,0
27,0.83,0.36,9,0
27,0.83,0.36,21,1
27,0.83,0.36,26,1
27,0.83,0.36,32,1
27,0.83,0.36,43,1
27,0.83,0.36,54,1
27,0.83,0.36,58,1
27,0.83,0.36,72,1
27,0.83,0.36,73,0
27,0.83,0.36,77,0
27,0.83,0.36,89,1
27,0.83,0.36,95,0
27,0.83,0.36,103,0
27,0.83,0.36,115,1
27,0.83,0.36,120,0
27,0.83,0.36,124,0
27,0.83,0.36,130,0
27,0.83,0.36,143,0
27,0.83,0.36,145,0
27,0.83,0.36,157,0
27,0.83,0.36,159,0
27,0.83,0.36,164,0
27,0.83,0.36,165,0
27,0.83,0.36,166,1
27,0.83,0.36,174,1
27,0.83,0.36,179,1
27,0.83,0.36,193,1
28,0.96,0.16,32,0
28,0.96,0.16,52,1
28,0.96,0.16,68,0
28,0.96,0.16,77,0
28,0.96,0.16,95,0
28,0.96,0.16,102,0
28,0.96,0.16,120,1
28,0.96,0.16,126,1
28,0.96,0.16,154,1
28,0.96,0.16,174,0
29,0.06,0.37,4,0
29,0.06,0.37,53,0
29,0.06,0.37,65,0
29,0.06,0.37,76,0
29,0.06,0.37,119,1
29,0.06,0.37,136,1
29,0.06,0.37,144,0
29,0.06,0.37,155,0
29,0.06,0.37,195,1
30,0.42,0.03,22,1
30,0.42,0.03,23,1
30,0.42,0.03,62,1
30,0.42,0.03,113,0
30,0.42,0.03,141,1
30,0.42,0.03,175,1
30,0.42,0.03,176,1
30,0.42,0.03,190,0
31,0.12,0.74,36,0
31,0.12,0.74,91,1
31,0.12,0.74,131,0
31,0.12,0.74,160,1
32,0.89,0.29,-,-
33,0.55,0.18,8,0
33,0.55,0.18,20,0
33,0.55,0.18,22,0
33,0.55,0.18,30,0
33,0.55,0.18,41,0
33,0.55,0.18,57,0
33,0.55,0.18,72,0
33,0.55,0.18,73,1
33,0.55,0.18,78,1
33,0.55,0.18,98,1
33,0.55,0.18,106,1
33,0.55,0.18,107,0
33,0.55,0.18,108,1
33,0.55,0.18,112,0
33,0.55,0.18,118,1
33,0.55,0.18,141,1
33,0.55,0.18,145,1
33,0.55,0.18,156,0
33,0.55,0.18,161,1
33,0.55,0.18,175,0
33,0.55,0.18,176,1
33,0.55,0.18,178,1
33,0.55,0.18,186,0
33,0.55,0.18,194,0
33,0.55,0.18,199,0
34,0.55,0.77,25,0
34,0.55,0.77,44,1
34,0.55,0.77,49,0
34,0.55,0.77,69,1
34,0.55,0.77,80,0
34,0.55,0.77,122,0
34,0.55,0.77,180,1
34,0.55,0.77,185,1
35,0.27,0.65,5,0
35,0.27,0.65,6,0
35,0.27,0.65,13,1
35,0.27,0.65,31,0
35,0.27,0.65,36,1
35,0.27,0.65,40,0
35,0.27,0.65,49,1
35,0.27,0.65,59,1
35,0.27,0.65,64,1
35,0.27,0.65,69,0
35,0.27,0.65,79,1
35,0.27,0.65,81,0
35,0.27,0.65,83,0
35,0.27,0.65,85,0
35,0.27,0.65,101,0
35,0.27,0.65,109,1
35,0.27,0.65,110,1
35,0.27,0.65,128,1
35,0.27,0.65,135,0
35,0.27,0.65,144,0
35,0.27,0.65,150,1
35,0.27,0.65,160,1
35,0.27,0.65,185,0
35,0.27,0.65,188,1
35,0.27,0.65,192,1
36,0.08,0.62,160,1
37,0.03,0.12,4,0
37,0.03,0.12,38,0
37,0.03,0.12,39,0
37,0.03,0.12,51,1
37,0.03,0.12,55,0
37,0.03,0.12,61,0
37,0.03,0.12,65,0
37,0.03,0.12,66,1
37,0.03,0.12,119,0
37,0.03,0.12,139,0
37,0.03,0.12,140,0
37,0.03,0.12,169,0
37,0.03,0.12,177,0
37,0.03,0.12,187,1
38,0.00,0.01,17,1
38,0.00,0.01,139,0
38,0.00,0.01,187,1
39,0.01,0.09,4,0
39,0.01,0.09,38,1
39,0.01,0.09,66,1
39,0.01,0.09,139,0
39,0.01,0.09,177,0
39,0.01,0.09,187,1
40,0.28,0.47,13,0
40,0.28,0.47,16,1
40,0.28,0.47,59,0
40,0.28,0.47,67,1
40,0.28,0.47,75,1
40,0.28,0.47,79,1
40,0.28,0.47,135,1
40,0.28,0.47,144,1
40,0.28,0.47,150,0
40,0.28,0.47,155,0
40,0.28,0.47,171,0
40,0.28,0.47,191,1
41,0.53,0.19,8,0
41,0.53,0.19,20,1
41,0.53,0.19,22,0
41,0.53,0.19,30,1
41,0.53,0.19,57,0
41,0.53,0.19,72,0
41,0.53,0.19,73,0
41,0.53,0.19,78,1
41,0.53,0.19,106,1
41,0.53,0.19,107,1
41,0.53,0.19,108,1
41,0.53,0.19,112,1
41,0.53,0.19,141,1
41,0.53,0.19,145,0
41,0.53,0.19,156,0
41,0.53,0.19,161,0
41,0.53,0.19,175,1
41,0.53,0.19,176,1
41,0.53,0.19,178,1
41,0.53,0.19,186,1
41,0.53,0.19,194,1
41,0.53,0.19,198,0
42,0.76,0.95,25,0
42,0.76,0.95,46,0
42,0.76,0.95,48,1
42,0.76,0.95,99,0
42,0.76,0.95,123,0
42,0.76,0.95,158,1
42,0.76,0.95,167,1
42,0.76,0.95,172,1
43,0.94,0.47,9,1
43,0.94,0.47,26,1
43,0.94,0.47,32,1
43,0.94,0.47,54,1
43,0.94,0.47,58,1
43,0.94,0.47,74,1
43,0.94,0.47,89,1
43,0.94,0.47,95,1
43,0.94,0.47,115,0
43,0.94,0.47,120,0
43,0.94,0.47,124,0
43,0.94,0.47,149,1
43,0.94,0.47,157,1
43,0.94,0.47,159,1
43,0.94,0.47,164,0
44,0.50,0.87,69,0
44,0.50,0.87,122,0
44,0.50,0.87,185,1
45,0.51,0.56,0,0
45,0.51,0.56,16,1
45,0.51,0.56,49,1
45,0.51,0.56,64,0
45,0.51,0.56,79,1
45,0.51,0.56,80,1
45,0.51,0.56,100,1
45,0.51,0.56,135,1
45,0.51,0.56,138,0
45,0.51,0.56,146,0
45,0.51,0.56,148,0
45,0.51,0.56,171,0
45,0.51,0.56,180,0
45,0.51,0.56,191,1
46,0.95,0.90,10,1
46,0.95,0.90,158,0
46,0.95,0.90,167,0
47,0.58,0.72,12,1
47,0.58,0.72,25,1
47,0.58,0.72,34,1
47,0.58,0.72,44,1
47,0.58,0.72,45,0
47,0.58,0.72,49,1
47,0.58,0.72,69,1
47,0.58,0.72,80,0
47,0.58,0.72,97,0
47,0.58,0.72,111,1
47,0.58,0.72,122,1
47,0.58,0.72,127,0
47,0.58,0.72,133,0
47,0.58,0.72,148,1
47,0.58,0.72,180,1
47,0.58,0.72,181,1
47,0.58,0.72,184,1
48,0.61,1.00,44,1
48,0.61,1.00,97,0
48,0.61,1.00,122,1
49,0.45,0.66,69,0
49,0.45,0.66,80,1
49,0.45,0.66,135,0
49,0.45,0.66,146,1
49,0.45,0.66,180,0
49,0.45,0.66,185,0
50,0.17,0.38,4,0
50,0.17,0.38,13,1
50,0.17,0.38,29,1
50,0.17,0.38,40,1
50,0.17,0.38,53,1
50,0.17,0.38,65,1
50,0.17,0.38,67,0
50,0.17,0.38,75,1
50,0.17,0.38,84,1
50,0.17,0.38,119,0
50,0.17,0.38,136,1
50,0.17,0.38,144,0
50,0.17,0.38,155,1
50,0.17,0.38,183,0
50,0.17,0.38,195,1
51,0.05,0.31,4,1
51,0.05,0.31,29,1
51,0.05,0.31,50,0
51,0.05,0.31,53,0
51,0.05,0.31,65,1
51,0.05,0.31,84,1
51,0.05,0.31,119,1
51,0.05,0.31,136,1
51,0.05,0.31,155,0
51,0.05,0.31,195,1
52,0.88,0.05,126,1
53,0.08,0.42,4,0
53,0.08,0.42,36,0
53,0.08,0.42,136,1
53,0.08,0.42,195,0
54,0.95,0.29,26,0
54,0.95,0.29,28,1
54,0.95,0.29,32,0
54,0.95,0.29,58,1
54,0.95,0.29,77,1
54,0.95,0.29,89,1
54,0.95,0.29,95,1
54,0.95,0.29,120,1
54,0.95,0.29,126,1
54,0.95,0.29,157,0
54,0.95,0.29,159,0
54,0.95,0.29,174,1
55,0.18,0.17,4,1
55,0.18,0.17,17,1
55,0.18,0.17,23,0
55,0.18,0.17,39,0
55,0.18,0.17,51,0
55,0.18,0.17,61,1
55,0.18,0.17,65,0
55,0.18,0.17,66,0
55,0.18,0.17,67,0
55,0.18,0.17,116,0
55,0.18,0.17,119,1
55,0.18,0.17,139,0
55,0.18,0.17,140,1
55,0.18,0.17,169,1
55,0.18,0.17,177,0
55,0.18,0.17,183,1
55,0.18,0.17,187,0
55,0.18,0.17,190,0
56,0.47,0.07,8,1
56,0.47,0.07,20,0
56,0.47,0.07,22,0
56,0.47,0.07,30,1
56,0.47,0.07,33,1
56,0.47,0.07,41,1
56,0.47,0.07,62,0
56,0.47,0.07,78,0
56,0.47,0.07,98,1
56,0.47,0.07,107,0
56,0.47,0.07,113,0
56,0.47,0.07,141,1
56,0.47,0.07,175,1
56,0.47,0.07,176,0
56,0.47,0.07,194,1
57,0.63,0.34,0,0
57,0.63,0.34,2,0
57,0.63,0.34,8,1
57,0.63,0.34,21,1
57,0.63,0.34,78,1
57,0.63,0.34,108,1
57,0.63,0.34,112,1
57,0.63,0.34,138,0
57,0.63,0.34,143,0
57,0.63,0.34,157,1
57,0.63,0.34,186,1
57,0.63,0.34,191,1
57,0.63,0.34,193,0
58,0.98,0.43,9,0
58,0.98,0.43,26,0
58,0.98,0.43,32,1
58,0.98,0.43,74,1
58,0.98,0.43,89,0
58,0.98,0.43,120,0
58,0.98,0.43,124,1
58,0.98,0.43,157,1
58,0.98,0.43,159,0
58,0.98,0.43,174,0
59,0.19,0.64,31,1
59,0.19,0.64,36,0
59,0.19,0.64,64,0
59,0.19,0.64,105,0
59,0.19,0.64,131,0
59,0.19,0.64,150,1
59,0.19,0.64,151,0
59,0.19,0.64,155,0
59,0.19,0.64,160,1
59,0.19,0.64,189,0
59,0.19,0.64,196,0
60,0.52,0.76,1,0
60,0.52,0.76,25,0
60,0.52,0.76,34,1
60,0.52,0.76,44,0
60,0.52,0.76,47,1
60,0.52,0.76,49,1
60,0.52,0.76,63,0
60,0.52,0.76,64,0
60,0.52,0.76,69,1
60,0.52,0.76,97,1
60,0.52,0.76,111,0
60,0.52,0.76,122,1
60,0.52,0.76,127,1
60,0.52,0.76,128,0
60,0.52,0.76,133,0
60,0.52,0.76,153,1
60,0.52,0.76,180,0
60,0.52,0.76,181,1
60,0.52,0.76,184,1
60,0.52,0.76,185,1
60,0.52,0.76,197,1
61,0.06,0.20,4,1
61,0.06,0.20,29,1
61,0.06,0.20,38,1
61,0.06,0.20,39,0
61,0.06,0.20,51,1
61,0.06,0.20,65,1
61,0.06,0.20,119,0
61,0.06,0.20,139,0
61,0.06,0.20,169,1
61,0.06,0.20,177,1
61,0.06,0.20,183,1
61,0.06,0.20,187,1
61,0.06,0.20,195,0
62,0.38,0.01,17,1
62,0.38,0.01,113,1
62,0.38,0.01,116,0
63,0.36,0.86,44,0
63,0.36,0.86,64,0
63,0.36,0.86,69,0
63,0.36,0.86,122,0
63,0.36,0.86,162,1
63,0.36,0.86,185,0
64,0.36,0.67,49,1
64,0.36,0.67,69,1
64,0.36,0.67,135,1
64,0.36,0.67,146,1
64,0.36,0.67,148,1
64,0.36,0.67,150,0
64,0.36,0.67,160,1
64,0.36,0.67,185,1
65,0.07,0.30,4,0
65,0.07,0.30,53,1
65,0.07,0.30,119,0
65,0.07,0.30,136,1
65,0.07,0.30,155,0
65,0.07,0.30,177,0
65,0.07,0.30,183,0
65,0.07,0.30,187,1
65,0.07,0.30,195,1
66,0.20,0.04,17,0
66,0.20,0.04,23,1
66,0.20,0.04,62,1
66,0.20,0.04,113,0
66,0.20,0.04,116,1
66,0.20,0.04,139,0
66,0.20,0.04,183,1
66,0.20,0.04,187,1
67,0.30,0.31,4,1
67,0.30,0.31,75,1
67,0.30,0.31,183,0
67,0.30,0.31,198,0
68,0.95,0.07,52,1
68,0.95,0.07,77,1
68,0.95,0.07,102,1
68,0.95,0.07,126,1
68,0.95,0.07,129,1
69,0.40,0.79,-,-
70,0.80,0.62,7,0
70,0.80,0.62,9,1
70,0.80,0.62,10,0
70,0.80,0.62,12,0
70,0.80,0.62,25,1
70,0.80,0.62,74,0
70,0.80,0.62,80,0
70,0.80,0.62,92,0
70,0.80,0.62,103,1
70,0.80,0.62,115,0
70,0.80,0.62,124,0
70,0.80,0.62,125,0
70,0.80,0.62,127,0
70,0.80,0.62,149,1
70,0.80,0.62,152,1
70,0.80,0.62,181,1
71,0.82,0.39,0,1
71,0.82,0.39,2,0
71,0.82,0.39,9,0
71,0.82,0.39,21,0
71,0.82,0.39,26,1
71,0.82,0.39,27,1
71,0.82,0.39,32,0
71,0.82,0.39,43,1
71,0.82,0.39,54,1
71,0.82,0.39,57,1
71,0.82,0.39,58,0
71,0.82,0.39,72,0
71,0.82,0.39,73,1
71,0.82,0.39,89,0
71,0.82,0.39,95,0
71,0.82,0.39,103,1
71,0.82,0.39,115,1
71,0.82,0.39,120,1
71,0.82,0.39,124,0
71,0.82,0.39,143,1
71,0.82,0.39,149,1
71,0.82,0.39,157,1
71,0.82,0.39,159,1
71,0.82,0.39,164,1
71,0.82,0.39,165,1
71,0.82,0.39,166,1
71,0.82,0.39,174,1
71,0.82,0.39,179,1
71,0.82,0.39,193,1
72,0.69,0.28,0,0
72,0.69,0.28,2,1
72,0.69,0.28,8,1
72,0.69,0.28,21,1
72,0.69,0.28,26,1
72,0.69,0.28,57,1
72,0.69,0.28,73,1
72,0.69,0.28,78,0
72,0.69,0.28,89,1
72,0.69,0.28,93,1
72,0.69,0.28,100,0
72,0.69,0.28,106,0
72,0.69,0.28,108,1
72,0.69,0.28,112,0
72,0.69,0.28,120,0
72,0.69,0.28,138,1
72,0.69,0.28,143,1
72,0.69,0.28,156,0
72,0.69,0.28,157,1
72,0.69,0.28,174,1
72,0.69,0.28,178,0
72,0.69,0.28,186,0
72,0.69,0.28,193,0
73,0.68,0.32,0,0
73,0.68,0.32,2,0
73,0.68,0.32,8,1
73,0.68,0.32,21,0
73,0.68,0.32,26,0
73,0.68,0.32,57,1
73,0.68,0.32,78,1
73,0.68,0.32,89,1
73,0.68,0.32,100,1
73,0.68,0.32,106,0
73,0.68,0.32,108,0
73,0.68,0.32,112,1
73,0.68,0.32,138,1
73,0.68,0.32,143,1
73,0.68,0.32,157,1
73,0.68,0.32,159,0
73,0.68,0.32,174,1
73,0.68,0.32,186,1
73,0.68,0.32,193,0
74,0.91,0.61,7,1
75,0.33,0.31,198,1
76,0.02,0.54,36,0
76,0.02,0.54,53,0
76,0.02,0.54,59,1
76,0.02,0.54,105,1
76,0.02,0.54,131,1
76,0.02,0.54,136,0
76,0.02,0.54,151,1
76,0.02,0.54,155,0
76,0.02,0.54,189,0
76,0.02,0.54,195,1
76,0.02,0.54,196,0
77,0.89,0.17,32,0
77,0.89,0.17,52,0
77,0.89,0.17,120,0
77,0.89,0.17,126,1
78,0.55,0.25,198,1
79,0.42,0.54,49,0
79,0.42,0.54,64,1
79,0.42,0.54,135,0
79,0.42,0.54,146,0
79,0.42,0.54,148,1
79,0.42,0.54,171,1
79,0.42,0.54,180,0
79,0.42,0.54,191,1
80,0.63,0.59,-,-
81,0.13,0.58,5,1
81,0.13,0.58,31,0
81,0.13,0.58,36,0
81,0.13,0.58,40,0
81,0.13,0.58,53,1
81,0.13,0.58,59,0
81,0.13,0.58,76,0
81,0.13,0.58,83,1
81,0.13,0.58,84,0
81,0.13,0.58,105,0
81,0.13,0.58,131,1
81,0.13,0.58,136,0
81,0.13,0.58,144,0
81,0.13,0.58,150,0
81,0.13,0.58,151,1
81,0.13,0.58,155,0
81,0.13,0.58,160,0
81,0.13,0.58,189,1
81,0.13,0.58,196,0
82,0.91,0.51,7,1
82,0.91,0.51,9,0
82,0.91,0.51,21,1
82,0.91,0.51,26,1
82,0.91,0.51,27,0
82,0.91,0.51,43,0
82,0.91,0.51,58,0
82,0.91,0.51,70,1
82,0.91,0.51,71,1
82,0.91,0.51,74,1
82,0.91,0.51,89,0
82,0.91,0.51,92,0
82,0.91,0.51,103,0
82,0.91,0.51,115,1
82,0.91,0.51,120,1
82,0.91,0.51,124,1
82,0.91,0.51,125,0
82,0.91,0.51,147,1
82,0.91,0.51,149,1
82,0.91,0.51,152,0
82,0.91,0.51,157,0
82,0.91,0.51,159,0
82,0.91,0.51,163,1
82,0.91,0.51,164,0
82,0.91,0.51,165,0
83,0.10,0.68,31,0
83,0.10,0.68,36,0
83,0.10,0.68,59,0
83,0.10,0.68,76,1
83,0.10,0.68,91,0
83,0.10,0.68,105,1
83,0.10,0.68,131,0
83,0.10,0.68,132,0
83,0.10,0.68,142,1
83,0.10,0.68,144,0
83,0.10,0.68,150,1
83,0.10,0.68,151,1
83,0.10,0.68,155,0
83,0.10,0.68,160,1
83,0.10,0.68,173,0
83,0.10,0.68,189,1
83,0.10,0.68,196,1
84,0.09,0.40,4,0
84,0.09,0.40,29,0
84,0.09,0.40,53,1
84,0.09,0.40,65,1
84,0.09,0.40,76,1
84,0.09,0.40,105,0
84,0.09,0.40,119,0
84,0.09,0.40,136,1
84,0.09,0.40,144,1
84,0.09,0.40,155,1
84,0.09,0.40,195,0
85,0.29,0.81,1,1
85,0.29,0.81,19,1
85,0.29,0.81,31,1
85,0.29,0.81,59,0
85,0.29,0.81,63,1
85,0.29,0.81,64,0
85,0.29,0.81,69,1
85,0.29,0.81,88,0
85,0.29,0.81,90,0
85,0.29,0.81,101,0
85,0.29,0.81,104,1
85,0.29,0.81,122,0
85,0.29,0.81,128,0
85,0.29,0.81,132,1
85,0.29,0.81,150,1
85,0.29,0.81,160,0
85,0.29,0.81,162,1
85,0.29,0.81,168,1
85,0.29,0.81,185,0
85,0.29,0.81,197,1
86,0.11,0.47,5,1
86,0.11,0.47,29,0
86,0.11,0.47,36,1
86,0.11,0.47,40,0
86,0.11,0.47,50,1
86,0.11,0.47,51,0
86,0.11,0.47,53,0
86,0.11,0.47,59,0
86,0.11,0.47,65,0
86,0.11,0.47,76,0
86,0.11,0.47,81,1
86,0.11,0.47,84,0
86,0.11,0.47,105,1
86,0.11,0.47,119,0
86,0.11,0.47,131,1
86,0.11,0.47,136,1
86,0.11,0.47,144,0
86,0.11,0.47,150,1
86,0.11,0.47,155,0
86,0.11,0.47,188,0
86,0.11,0.47,195,1
86,0.11,0.47,196,0
87,0.62,0.57,0,1
87,0.62,0.57,11,0
87,0.62,0.57,12,1
87,0.62,0.57,21,0
87,0.62,0.57,45,0
87,0.62,0.57,47,1
87,0.62,0.57,49,0
87,0.62,0.57,70,0
87,0.62,0.57,80,0
87,0.62,0.57,92,1
87,0.62,0.57,96,1
87,0.62,0.57,100,0
87,0.62,0.57,103,1
87,0.62,0.57,111,0
87,0.62,0.57,115,1
87,0.62,0.57,125,1
87,0.62,0.57,127,0
87,0.62,0.57,133,0
87,0.62,0.57,138,1
87,0.62,0.57,143,1
87,0.62,0.57,146,0
87,0.62,0.57,148,1
87,0.62,0.57,152,0
87,0.62,0.57,165,1
87,0.62,0.57,180,0
87,0.62,0.57,181,0
87,0.62,0.57,191,0
87,0.62,0.57,193,0
88,0.26,0.90,19,1
88,0.26,0.90,63,1
88,0.26,0.90,69,0
88,0.26,0.90,90,0
88,0.26,0.90,128,0
88,0.26,0.90,132,1
88,0.26,0.90,160,0
