r = 0.3,upperCap = 2,,,
21,0.74,0.42,89,2
21,0.74,0.42,94,2
21,0.74,0.42,103,2
21,0.74,0.42,108,2
21,0.74,0.42,112,1
21,0.74,0.42,120,2
21,0.74,0.42,127,1
21,0.74,0.42,157,1
21,0.74,0.42,191,2
22,0.39,0.17,4,2
22,0.39,0.17,8,1
22,0.39,0.17,14,2
22,0.39,0.17,16,2
22,0.39,0.17,17,2
22,0.39,0.17,20,1
22,0.39,0.17,23,1
22,0.39,0.17,33,2
22,0.39,0.17,41,1
22,0.39,0.17,55,2
22,0.39,0.17,62,2
22,0.39,0.17,66,1
22,0.39,0.17,67,2
22,0.39,0.17,78,1
22,0.39,0.17,98,1
22,0.39,0.17,108,1
22,0.39,0.17,112,1
22,0.39,0.17,113,2
22,0.39,0.17,116,1
22,0.39,0.17,121,2
22,0.39,0.17,140,1
22,0.39,0.17,156,1
22,0.39,0.17,161,1
22,0.39,0.17,171,1
22,0.39,0.17,175,1
22,0.39,0.17,177,2
22,0.39,0.17,183,1
22,0.39,0.17,191,1
22,0.39,0.17,194,1
22,0.39,0.17,198,1
23,0.25,0.05,39,1
23,0.25,0.05,61,1
23,0.25,0.05,66,2
23,0.25,0.05,116,2
23,0.25,0.05,119,1
23,0.25,0.05,140,2
23,0.25,0.05,161,1
24,0.01,0.9,19,2
24,0.01,0.9,31,2
24,0.01,0.9,83,1
24,0.01,0.9,85,2
24,0.01,0.9,88,2
24,0.01,0.9,91,2
24,0.01,0.9,131,2
24,0.01,0.9,132,1
24,0.01,0.9,137,2
24,0.01,0.9,142,1
24,0.01,0.9,170,2
24,0.01,0.9,173,2
25,0.7,0.79,7,1
25,0.7,0.79,10,2
25,0.7,0.79,47,2
25,0.7,0.79,48,2
25,0.7,0.79,49,1
25,0.7,0.79,60,1
25,0.7,0.79,74,1
25,0.7,0.79,94,1
25,0.7,0.79,97,2
25,0.7,0.79,99,1
25,0.7,0.79,127,2
25,0.7,0.79,133,2
25,0.7,0.79,153,1
25,0.7,0.79,158,2
25,0.7,0.79,167,1
26,0.82,0.41,32,1
26,0.82,0.41,54,1
26,0.82,0.41,82,2
26,0.82,0.41,89,1
26,0.82,0.41,94,1
26,0.82,0.41,103,2
26,0.82,0.41,120,1
26,0.82,0.41,157,2
27,0.83,0.36,8,2
27,0.83,0.36,9,2
27,0.83,0.36,11,2
27,0.83,0.36,15,2
27,0.83,0.36,21,2
27,0.83,0.36,26,2
27,0.83,0.36,28,1
27,0.83,0.36,32,2
27,0.83,0.36,54,2
27,0.83,0.36,70,1
27,0.83,0.36,71,1
27,0.83,0.36,74,2
27,0.83,0.36,82,1
27,0.83,0.36,89,2
27,0.83,0.36,100,1
27,0.83,0.36,103,1
27,0.83,0.36,108,2
27,0.83,0.36,120,1
27,0.83,0.36,124,1
27,0.83,0.36,125,1
27,0.83,0.36,145,1
27,0.83,0.36,149,2
27,0.83,0.36,156,1
27,0.83,0.36,157,2
27,0.83,0.36,164,1
27,0.83,0.36,174,1
27,0.83,0.36,179,1
28,0.96,0.16,15,1
28,0.96,0.16,26,1
28,0.96,0.16,32,1
28,0.96,0.16,54,1
28,0.96,0.16,68,2
28,0.96,0.16,71,2
28,0.96,0.16,89,1
28,0.96,0.16,120,2
28,0.96,0.16,157,2
28,0.96,0.16,174,2
28,0.96,0.16,179,2
29,0.06,0.37,-,-
30,0.42,0.03,8,2
30,0.42,0.03,17,1
30,0.42,0.03,20,2
30,0.42,0.03,22,1
30,0.42,0.03,23,2
30,0.42,0.03,33,2
30,0.42,0.03,41,2
30,0.42,0.03,55,1
30,0.42,0.03,62,2
30,0.42,0.03,66,2
30,0.42,0.03,78,2
30,0.42,0.03,98,1
30,0.42,0.03,113,2
30,0.42,0.03,116,2
30,0.42,0.03,118,2
30,0.42,0.03,140,2
30,0.42,0.03,141,2
30,0.42,0.03,161,2
30,0.42,0.03,175,1
30,0.42,0.03,177,1
30,0.42,0.03,183,2
30,0.42,0.03,194,1
30,0.42,0.03,198,2
31,0.12,0.74,5,2
31,0.12,0.74,6,1
31,0.12,0.74,59,2
31,0.12,0.74,76,1
31,0.12,0.74,83,1
31,0.12,0.74,85,1
31,0.12,0.74,88,1
31,0.12,0.74,105,2
31,0.12,0.74,110,1
31,0.12,0.74,128,1
31,0.12,0.74,131,1
31,0.12,0.74,132,1
31,0.12,0.74,137,2
31,0.12,0.74,142,2
31,0.12,0.74,144,2
31,0.12,0.74,150,2
31,0.12,0.74,155,2
31,0.12,0.74,173,2
31,0.12,0.74,182,2
31,0.12,0.74,192,2
32,0.89,0.29,54,2
32,0.89,0.29,103,2
33,0.55,0.18,20,1
34,0.55,0.77,1,2
34,0.55,0.77,3,1
34,0.55,0.77,12,1
34,0.55,0.77,25,1
34,0.55,0.77,45,1
34,0.55,0.77,47,1
34,0.55,0.77,48,1
34,0.55,0.77,49,1
34,0.55,0.77,60,2
34,0.55,0.77,69,2
34,0.55,0.77,70,1
34,0.55,0.77,79,1
34,0.55,0.77,85,1
34,0.55,0.77,87,2
34,0.55,0.77,92,1
34,0.55,0.77,94,1
34,0.55,0.77,96,2
34,0.55,0.77,97,1
34,0.55,0.77,101,2
34,0.55,0.77,111,1
34,0.55,0.77,123,2
34,0.55,0.77,125,2
34,0.55,0.77,127,2
34,0.55,0.77,128,1
34,0.55,0.77,133,2
34,0.55,0.77,153,2
34,0.55,0.77,168,2
34,0.55,0.77,184,2
34,0.55,0.77,197,1
35,0.27,0.65,1,1
35,0.27,0.65,3,1
35,0.27,0.65,5,2
35,0.27,0.65,6,1
35,0.27,0.65,14,1
35,0.27,0.65,31,2
35,0.27,0.65,40,1
35,0.27,0.65,45,2
35,0.27,0.65,49,2
35,0.27,0.65,50,2
35,0.27,0.65,53,2
35,0.27,0.65,59,1
35,0.27,0.65,60,1
35,0.27,0.65,76,2
35,0.27,0.65,79,2
35,0.27,0.65,83,1
35,0.27,0.65,85,2
35,0.27,0.65,88,1
35,0.27,0.65,101,1
35,0.27,0.65,105,1
35,0.27,0.65,110,2
35,0.27,0.65,121,1
35,0.27,0.65,128,2
35,0.27,0.65,131,2
35,0.27,0.65,132,1
35,0.27,0.65,137,2
35,0.27,0.65,144,1
35,0.27,0.65,150,1
35,0.27,0.65,155,2
35,0.27,0.65,171,1
35,0.27,0.65,173,1
35,0.27,0.65,182,2
35,0.27,0.65,191,1
35,0.27,0.65,192,2
36,0.08,0.62,5,2
36,0.08,0.62,6,2
36,0.08,0.62,13,2
36,0.08,0.62,19,2
36,0.08,0.62,24,1
36,0.08,0.62,29,2
36,0.08,0.62,31,1
36,0.08,0.62,35,2
36,0.08,0.62,40,1
36,0.08,0.62,50,1
36,0.08,0.62,53,2
36,0.08,0.62,59,1
36,0.08,0.62,64,1
36,0.08,0.62,76,2
36,0.08,0.62,81,2
36,0.08,0.62,83,2
36,0.08,0.62,84,1
36,0.08,0.62,85,2
36,0.08,0.62,86,1
36,0.08,0.62,91,2
36,0.08,0.62,101,1
36,0.08,0.62,104,1
36,0.08,0.62,105,1
36,0.08,0.62,109,2
36,0.08,0.62,110,2
36,0.08,0.62,131,2
36,0.08,0.62,132,1
36,0.08,0.62,134,1
36,0.08,0.62,136,2
36,0.08,0.62,137,2
36,0.08,0.62,142,2
36,0.08,0.62,144,2
36,0.08,0.62,150,2
36,0.08,0.62,155,2
36,0.08,0.62,170,1
36,0.08,0.62,173,2
36,0.08,0.62,182,1
36,0.08,0.62,189,2
36,0.08,0.62,192,1
37,0.03,0.12,4,1
37,0.03,0.12,17,2
37,0.03,0.12,23,1
37,0.03,0.12,29,2
37,0.03,0.12,38,2
37,0.03,0.12,39,2
37,0.03,0.12,50,2
37,0.03,0.12,51,2
37,0.03,0.12,55,1
37,0.03,0.12,61,1
37,0.03,0.12,65,1
37,0.03,0.12,66,1
37,0.03,0.12,84,1
37,0.03,0.12,116,2
37,0.03,0.12,119,1
37,0.03,0.12,139,1
37,0.03,0.12,140,2
37,0.03,0.12,169,2
37,0.03,0.12,177,2
37,0.03,0.12,183,1
37,0.03,0.12,187,1
37,0.03,0.12,190,2
37,0.03,0.12,195,1
38,0,0.01,4,1
38,0,0.01,17,1
38,0,0.01,23,2
38,0,0.01,39,1
38,0,0.01,55,1
38,0,0.01,61,1
38,0,0.01,65,2
38,0,0.01,66,1
38,0,0.01,116,2
38,0,0.01,139,1
38,0,0.01,140,1
38,0,0.01,169,2
38,0,0.01,177,1
38,0,0.01,187,2
38,0,0.01,190,2
39,0.01,0.09,29,1
39,0.01,0.09,61,2
39,0.01,0.09,65,1
39,0.01,0.09,66,1
39,0.01,0.09,116,1
40,0.28,0.47,29,1
40,0.28,0.47,144,2
41,0.53,0.19,8,2
41,0.53,0.19,20,1
41,0.53,0.19,33,2
41,0.53,0.19,112,1
41,0.53,0.19,161,2
41,0.53,0.19,191,2
42,0.76,0.95,7,2
42,0.76,0.95,10,2
42,0.76,0.95,25,2
42,0.76,0.95,34,2
42,0.76,0.95,46,1
42,0.76,0.95,47,1
42,0.76,0.95,48,2
42,0.76,0.95,97,2
42,0.76,0.95,99,2
42,0.76,0.95,111,2
42,0.76,0.95,123,1
42,0.76,0.95,127,2
42,0.76,0.95,133,2
42,0.76,0.95,153,1
42,0.76,0.95,158,2
42,0.76,0.95,167,1
42,0.76,0.95,172,1
42,0.76,0.95,181,1
42,0.76,0.95,184,1
43,0.94,0.47,2,2
43,0.94,0.47,7,1
43,0.94,0.47,9,1
43,0.94,0.47,10,2
43,0.94,0.47,12,2
43,0.94,0.47,21,2
43,0.94,0.47,26,2
43,0.94,0.47,27,2
43,0.94,0.47,32,2
43,0.94,0.47,54,1
43,0.94,0.47,58,2
43,0.94,0.47,70,2
43,0.94,0.47,71,1
43,0.94,0.47,74,1
43,0.94,0.47,82,2
43,0.94,0.47,89,1
43,0.94,0.47,92,1
43,0.94,0.47,95,2
43,0.94,0.47,103,2
43,0.94,0.47,115,1
43,0.94,0.47,117,2
43,0.94,0.47,120,2
43,0.94,0.47,124,1
43,0.94,0.47,125,1
43,0.94,0.47,130,1
43,0.94,0.47,147,1
43,0.94,0.47,149,2
43,0.94,0.47,157,2
43,0.94,0.47,159,1
43,0.94,0.47,164,1
43,0.94,0.47,166,1
43,0.94,0.47,174,1
43,0.94,0.47,179,1
43,0.94,0.47,193,1
44,0.5,0.87,1,2
44,0.5,0.87,25,1
44,0.5,0.87,34,1
44,0.5,0.87,42,2
44,0.5,0.87,47,2
44,0.5,0.87,48,1
44,0.5,0.87,49,1
44,0.5,0.87,60,2
44,0.5,0.87,64,1
44,0.5,0.87,69,2
44,0.5,0.87,85,1
44,0.5,0.87,88,1
44,0.5,0.87,94,2
44,0.5,0.87,97,1
44,0.5,0.87,101,1
44,0.5,0.87,111,2
44,0.5,0.87,122,2
44,0.5,0.87,123,2
44,0.5,0.87,127,1
44,0.5,0.87,128,2
44,0.5,0.87,133,2
44,0.5,0.87,153,2
44,0.5,0.87,162,1
44,0.5,0.87,168,1
44,0.5,0.87,172,2
44,0.5,0.87,181,2
44,0.5,0.87,184,1
44,0.5,0.87,197,2
45,0.51,0.56,3,1
45,0.51,0.56,5,1
45,0.51,0.56,11,2
45,0.51,0.56,14,1
45,0.51,0.56,21,1
45,0.51,0.56,25,1
45,0.51,0.56,40,1
45,0.51,0.56,47,1
45,0.51,0.56,49,1
45,0.51,0.56,60,2
45,0.51,0.56,70,2
45,0.51,0.56,79,2
45,0.51,0.56,94,2
45,0.51,0.56,100,1
45,0.51,0.56,103,1
45,0.51,0.56,108,1
45,0.51,0.56,112,1
45,0.51,0.56,121,1
45,0.51,0.56,127,2
45,0.51,0.56,128,1
45,0.51,0.56,133,1
45,0.51,0.56,161,1
45,0.51,0.56,171,1
45,0.51,0.56,191,2
45,0.51,0.56,192,2
46,0.95,0.9,7,2
46,0.95,0.9,10,1
46,0.95,0.9,25,1
46,0.95,0.9,74,2
46,0.95,0.9,99,1
46,0.95,0.9,158,2
46,0.95,0.9,167,1
47,0.58,0.72,94,2
48,0.61,1,1,2
48,0.61,1,47,1
48,0.61,1,60,2
48,0.61,1,97,2
48,0.61,1,133,1
48,0.61,1,153,1
48,0.61,1,158,1
48,0.61,1,167,2
49,0.45,0.66,1,1
49,0.45,0.66,40,2
49,0.45,0.66,47,1
49,0.45,0.66,85,1
49,0.45,0.66,94,2
49,0.45,0.66,127,2
49,0.45,0.66,128,2
49,0.45,0.66,133,2
49,0.45,0.66,171,2
49,0.45,0.66,191,2
49,0.45,0.66,192,1
50,0.17,0.38,6,2
50,0.17,0.38,14,1
50,0.17,0.38,29,1
50,0.17,0.38,40,1
50,0.17,0.38,53,2
50,0.17,0.38,59,1
50,0.17,0.38,61,2
50,0.17,0.38,65,1
50,0.17,0.38,119,2
50,0.17,0.38,131,1
50,0.17,0.38,144,2
50,0.17,0.38,150,1
50,0.17,0.38,155,1
50,0.17,0.38,161,1
50,0.17,0.38,171,2
50,0.17,0.38,182,1
50,0.17,0.38,192,2
51,0.05,0.31,4,2
51,0.05,0.31,6,2
51,0.05,0.31,29,2
51,0.05,0.31,39,1
51,0.05,0.31,40,2
51,0.05,0.31,50,1
51,0.05,0.31,53,2
51,0.05,0.31,55,1
51,0.05,0.31,61,1
51,0.05,0.31,65,1
51,0.05,0.31,67,2
51,0.05,0.31,75,1
51,0.05,0.31,76,2
51,0.05,0.31,81,1
51,0.05,0.31,84,2
51,0.05,0.31,86,1
51,0.05,0.31,105,1
51,0.05,0.31,119,1
51,0.05,0.31,134,2
51,0.05,0.31,136,2
51,0.05,0.31,139,2
51,0.05,0.31,140,2
51,0.05,0.31,144,2
51,0.05,0.31,155,2
51,0.05,0.31,169,1
51,0.05,0.31,177,1
51,0.05,0.31,182,2
51,0.05,0.31,183,1
51,0.05,0.31,187,1
52,0.88,0.05,15,1
52,0.88,0.05,20,1
52,0.88,0.05,28,1
52,0.88,0.05,32,1
52,0.88,0.05,54,1
52,0.88,0.05,68,2
52,0.88,0.05,77,2
52,0.88,0.05,89,1
52,0.88,0.05,95,1
52,0.88,0.05,98,1
52,0.88,0.05,102,1
52,0.88,0.05,117,1
52,0.88,0.05,118,2
52,0.88,0.05,120,1
52,0.88,0.05,126,1
52,0.88,0.05,129,2
52,0.88,0.05,130,1
52,0.88,0.05,145,1
52,0.88,0.05,166,2
52,0.88,0.05,174,1
52,0.88,0.05,178,2
53,0.08,0.42,29,1
53,0.08,0.42,40,2
53,0.08,0.42,65,2
53,0.08,0.42,144,2
53,0.08,0.42,192,1
54,0.95,0.29,-,-
55,0.18,0.17,4,2
55,0.18,0.17,17,2
55,0.18,0.17,23,2
55,0.18,0.17,29,1
55,0.18,0.17,39,2
55,0.18,0.17,50,1
55,0.18,0.17,53,1
55,0.18,0.17,61,1
55,0.18,0.17,62,2
55,0.18,0.17,65,2
55,0.18,0.17,66,1
55,0.18,0.17,67,1
55,0.18,0.17,113,1
55,0.18,0.17,116,2
55,0.18,0.17,119,2
55,0.18,0.17,140,2
55,0.18,0.17,161,1
55,0.18,0.17,175,1
55,0.18,0.17,177,1
55,0.18,0.17,183,1
55,0.18,0.17,187,1
55,0.18,0.17,198,1
56,0.47,0.07,8,1
56,0.47,0.07,17,2
56,0.47,0.07,20,1
56,0.47,0.07,22,2
56,0.47,0.07,23,2
56,0.47,0.07,30,1
56,0.47,0.07,33,1
