r = 0.2,upperCap = 2
NodeID,X,Y,EdgeTo,Capacity
25,0.70,0.79,7,0
25,0.70,0.79,10,0
25,0.70,0.79,34,0
25,0.70,0.79,42,1
25,0.70,0.79,60,0
25,0.70,0.79,70,2
25,0.70,0.79,92,2
25,0.70,0.79,94,2
25,0.70,0.79,97,2
26,0.82,0.41,0,2
26,0.82,0.41,2,2
26,0.82,0.41,9,0
26,0.82,0.41,21,2
26,0.82,0.41,27,1
26,0.82,0.41,32,1
26,0.82,0.41,43,2
26,0.82,0.41,54,1
26,0.82,0.41,58,1
26,0.82,0.41,71,0
26,0.82,0.41,72,1
26,0.82,0.41,73,0
26,0.82,0.41,82,2
26,0.82,0.41,89,0
26,0.82,0.41,95,2
27,0.83,0.36,0,2
27,0.83,0.36,2,0
27,0.83,0.36,9,0
27,0.83,0.36,21,2
27,0.83,0.36,32,2
27,0.83,0.36,43,1
27,0.83,0.36,58,1
27,0.83,0.36,72,0
27,0.83,0.36,73,0
27,0.83,0.36,77,0
27,0.83,0.36,89,1
27,0.83,0.36,95,2
28,0.96,0.16,15,1
28,0.96,0.16,32,2
28,0.96,0.16,52,2
28,0.96,0.16,54,2
28,0.96,0.16,68,0
28,0.96,0.16,77,2
28,0.96,0.16,93,1
28,0.96,0.16,95,1
29,0.06,0.37,4,0
29,0.06,0.37,6,1
29,0.06,0.37,51,0
29,0.06,0.37,53,0
29,0.06,0.37,84,1
29,0.06,0.37,86,2
30,0.42,0.03,23,1
30,0.42,0.03,56,2
31,0.12,0.74,81,2
32,0.89,0.29,21,1
32,0.89,0.29,43,0
32,0.89,0.29,89,1
32,0.89,0.29,95,2
33,0.55,0.18,8,2
33,0.55,0.18,30,1
33,0.55,0.18,56,2
33,0.55,0.18,57,2
33,0.55,0.18,72,2
33,0.55,0.18,73,2
33,0.55,0.18,78,2
33,0.55,0.18,98,0
34,0.55,0.77,1,2
34,0.55,0.77,44,1
34,0.55,0.77,60,0
35,0.27,0.65,6,0
35,0.27,0.65,31,1
35,0.27,0.65,36,1
35,0.27,0.65,40,2
35,0.27,0.65,49,0
35,0.27,0.65,59,1
35,0.27,0.65,64,1
35,0.27,0.65,69,2
35,0.27,0.65,79,1
35,0.27,0.65,81,2
35,0.27,0.65,83,2
36,0.08,0.62,31,0
36,0.08,0.62,81,0
36,0.08,0.62,83,0
37,0.03,0.12,4,1
37,0.03,0.12,38,1
37,0.03,0.12,39,0
37,0.03,0.12,51,2
37,0.03,0.12,55,0
37,0.03,0.12,61,0
37,0.03,0.12,65,1
37,0.03,0.12,66,0
38,0.00,0.01,17,1
39,0.01,0.09,4,2
39,0.01,0.09,38,2
39,0.01,0.09,55,0
39,0.01,0.09,61,2
39,0.01,0.09,66,1
40,0.28,0.47,75,1
40,0.28,0.47,81,0
41,0.53,0.19,8,0
41,0.53,0.19,20,2
41,0.53,0.19,30,1
41,0.53,0.19,33,2
41,0.53,0.19,56,2
41,0.53,0.19,57,0
41,0.53,0.19,72,1
41,0.53,0.19,73,1
41,0.53,0.19,78,0
41,0.53,0.19,98,0
42,0.76,0.95,-,-
43,0.94,0.47,74,1
43,0.94,0.47,95,0
44,0.50,0.87,1,0
45,0.51,0.56,0,1
45,0.51,0.56,3,1
45,0.51,0.56,11,2
45,0.51,0.56,14,2
45,0.51,0.56,16,2
45,0.51,0.56,47,1
45,0.51,0.56,49,0
45,0.51,0.56,64,1
45,0.51,0.56,79,2
45,0.51,0.56,80,1
45,0.51,0.56,87,2
45,0.51,0.56,94,1
45,0.51,0.56,96,0
46,0.95,0.90,10,0
46,0.95,0.90,42,2
47,0.58,0.72,12,1
47,0.58,0.72,25,2
47,0.58,0.72,34,1
47,0.58,0.72,44,2
47,0.58,0.72,49,1
47,0.58,0.72,60,2
47,0.58,0.72,69,1
47,0.58,0.72,80,0
47,0.58,0.72,87,0
47,0.58,0.72,94,2
47,0.58,0.72,97,1
48,0.61,1.00,42,0
48,0.61,1.00,44,1
48,0.61,1.00,97,0
49,0.45,0.66,34,1
49,0.45,0.66,60,1
49,0.45,0.66,64,0
49,0.45,0.66,69,2
49,0.45,0.66,94,1
49,0.45,0.66,96,2
50,0.17,0.38,4,1
50,0.17,0.38,6,2
50,0.17,0.38,29,2
50,0.17,0.38,40,2
50,0.17,0.38,51,2
50,0.17,0.38,53,2
50,0.17,0.38,67,0
50,0.17,0.38,75,2
50,0.17,0.38,84,1
50,0.17,0.38,86,1
51,0.05,0.31,55,1
51,0.05,0.31,84,1
52,0.88,0.05,-,-
53,0.08,0.42,4,0
53,0.08,0.42,36,0
53,0.08,0.42,51,1
53,0.08,0.42,81,2
53,0.08,0.42,84,1
53,0.08,0.42,86,0
54,0.95,0.29,27,0
54,0.95,0.29,32,0
54,0.95,0.29,43,2
54,0.95,0.29,58,0
54,0.95,0.29,77,1
54,0.95,0.29,89,0
54,0.95,0.29,95,2
55,0.18,0.17,-,-
56,0.47,0.07,78,0
57,0.63,0.34,21,2
57,0.63,0.34,73,0
57,0.63,0.34,78,0
58,0.98,0.43,9,1
58,0.98,0.43,32,2
58,0.98,0.43,43,2
58,0.98,0.43,74,2
58,0.98,0.43,89,1
58,0.98,0.43,95,2
59,0.19,0.64,6,0
59,0.19,0.64,31,1
59,0.19,0.64,36,1
59,0.19,0.64,40,0
59,0.19,0.64,64,0
59,0.19,0.64,81,0
59,0.19,0.64,83,1
59,0.19,0.64,86,0
60,0.52,0.76,1,1
60,0.52,0.76,44,0
61,0.06,0.20,4,1
61,0.06,0.20,29,0
61,0.06,0.20,38,1
61,0.06,0.20,51,2
61,0.06,0.20,55,2
62,0.38,0.01,17,0
62,0.38,0.01,22,1
62,0.38,0.01,23,1
62,0.38,0.01,30,1
62,0.38,0.01,56,0
62,0.38,0.01,66,1
63,0.36,0.86,1,1
63,0.36,0.86,19,2
63,0.36,0.86,44,0
63,0.36,0.86,60,2
63,0.36,0.86,64,1
63,0.36,0.86,69,2
63,0.36,0.86,85,1
63,0.36,0.86,88,1
63,0.36,0.86,90,2
63,0.36,0.86,97,2
64,0.36,0.67,60,0
64,0.36,0.67,69,2
64,0.36,0.67,96,1
65,0.07,0.30,4,0
65,0.07,0.30,29,1
65,0.07,0.30,50,0
65,0.07,0.30,51,2
65,0.07,0.30,53,0
65,0.07,0.30,55,2
65,0.07,0.30,61,1
65,0.07,0.30,84,1
65,0.07,0.30,86,2
66,0.20,0.04,55,0
67,0.30,0.31,4,2
67,0.30,0.31,40,1
67,0.30,0.31,55,0
67,0.30,0.31,75,1
68,0.95,0.07,15,1
68,0.95,0.07,52,2
68,0.95,0.07,77,0
68,0.95,0.07,93,1
69,0.40,0.79,1,0
69,0.40,0.79,34,1
69,0.40,0.79,44,0
69,0.40,0.79,60,0
69,0.40,0.79,88,2
69,0.40,0.79,97,0
70,0.80,0.62,-,-
71,0.82,0.39,0,1
71,0.82,0.39,2,0
71,0.82,0.39,9,2
71,0.82,0.39,21,2
71,0.82,0.39,27,0
71,0.82,0.39,32,1
71,0.82,0.39,43,1
71,0.82,0.39,54,0
71,0.82,0.39,57,2
71,0.82,0.39,58,1
71,0.82,0.39,72,2
71,0.82,0.39,73,1
71,0.82,0.39,82,0
71,0.82,0.39,89,2
71,0.82,0.39,95,2
72,0.69,0.28,0,0
72,0.69,0.28,11,2
72,0.69,0.28,21,2
72,0.69,0.28,57,0
72,0.69,0.28,73,2
72,0.69,0.28,78,1
72,0.69,0.28,89,1
72,0.69,0.28,93,2
73,0.68,0.32,-,-
74,0.91,0.61,70,0
75,0.33,0.31,-,-
76,0.02,0.54,6,0
76,0.02,0.54,29,0
76,0.02,0.54,36,1
76,0.02,0.54,53,2
76,0.02,0.54,59,2
76,0.02,0.54,81,0
76,0.02,0.54,83,1
76,0.02,0.54,84,0
76,0.02,0.54,86,1
77,0.89,0.17,15,1
77,0.89,0.17,32,0
77,0.89,0.17,52,1
77,0.89,0.17,89,1
77,0.89,0.17,93,2
77,0.89,0.17,95,0
78,0.55,0.25,73,0
79,0.42,0.54,11,2
79,0.42,0.54,14,0
79,0.42,0.54,16,2
79,0.42,0.54,40,0
79,0.42,0.54,49,0
79,0.42,0.54,64,0
79,0.42,0.54,96,1
80,0.63,0.59,0,0
80,0.63,0.59,11,0
80,0.63,0.59,34,0
80,0.63,0.59,49,0
80,0.63,0.59,70,1
80,0.63,0.59,92,1
80,0.63,0.59,94,1
80,0.63,0.59,96,2
81,0.13,0.58,84,0
82,0.91,0.51,7,2
82,0.91,0.51,9,0
82,0.91,0.51,21,0
82,0.91,0.51,27,1
82,0.91,0.51,43,1
82,0.91,0.51,58,0
82,0.91,0.51,70,0
82,0.91,0.51,74,1
82,0.91,0.51,89,0
82,0.91,0.51,92,1
83,0.10,0.68,31,2
83,0.10,0.68,81,0
84,0.09,0.40,-,-
85,0.29,0.81,1,2
85,0.29,0.81,19,0
85,0.29,0.81,31,1
85,0.29,0.81,35,0
85,0.29,0.81,59,1
85,0.29,0.81,64,0
85,0.29,0.81,69,2
85,0.29,0.81,88,2
85,0.29,0.81,90,2
86,0.11,0.47,36,1
86,0.11,0.47,40,1
86,0.11,0.47,51,2
86,0.11,0.47,81,2
86,0.11,0.47,84,1
87,0.62,0.57,0,0
87,0.62,0.57,11,0
87,0.62,0.57,21,1
87,0.62,0.57,49,1
87,0.62,0.57,70,1
87,0.62,0.57,80,0
87,0.62,0.57,92,1
87,0.62,0.57,94,2
87,0.62,0.57,96,0
88,0.26,0.90,1,2
89,0.84,0.33,21,1
89,0.84,0.33,43,2
89,0.84,0.33,73,2
89,0.84,0.33,95,2
90,0.33,0.87,1,1
90,0.33,0.87,19,1
90,0.33,0.87,44,2
90,0.33,0.87,69,2
90,0.33,0.87,88,0
91,0.02,0.83,31,0
91,0.02,0.83,83,1
92,0.76,0.63,10,0
92,0.76,0.63,70,1
92,0.76,0.63,74,2
93,0.78,0.12,52,0
94,0.61,0.62,0,2
94,0.61,0.62,11,0
94,0.61,0.62,34,0
94,0.61,0.62,60,1
94,0.61,0.62,70,2
94,0.61,0.62,92,1
94,0.61,0.62,96,0
95,0.91,0.30,-,-
96,0.46,0.53,11,1
96,0.46,0.53,40,2
97,0.54,0.89,1,2
97,0.54,0.89,34,0
97,0.54,0.89,44,1
97,0.54,0.89,60,1
98,0.64,0.04,56,2
98,0.64,0.04,93,1
99,0.89,0.98,42,2
99,0.89,0.98,46,0
Source node:,86
Sink node:,31
