r = 0.2,upperCap = 50
NodeID,X,Y,EdgeTo,Capacity
17,0.20,0.01,187,38
17,0.20,0.01,190,45
18,0.43,0.44,16,44
18,0.43,0.44,75,6
18,0.43,0.44,161,45
18,0.43,0.44,171,15
19,0.17,0.88,31,14
19,0.17,0.88,85,23
19,0.17,0.88,90,30
19,0.17,0.88,104,27
19,0.17,0.88,132,34
19,0.17,0.88,137,3
19,0.17,0.88,142,12
19,0.17,0.88,160,19
19,0.17,0.88,162,29
19,0.17,0.88,170,6
20,0.63,0.04,8,34
20,0.63,0.04,33,19
20,0.63,0.04,41,12
20,0.63,0.04,56,27
20,0.63,0.04,93,30
20,0.63,0.04,98,46
20,0.63,0.04,107,24
20,0.63,0.04,114,17
20,0.63,0.04,118,1
20,0.63,0.04,129,27
20,0.63,0.04,145,47
20,0.63,0.04,178,8
20,0.63,0.04,194,46
21,0.74,0.42,0,22
21,0.74,0.42,2,14
21,0.74,0.42,9,24
21,0.74,0.42,11,17
21,0.74,0.42,12,7
21,0.74,0.42,26,31
21,0.74,0.42,32,33
21,0.74,0.42,57,27
21,0.74,0.42,71,5
21,0.74,0.42,72,29
21,0.74,0.42,73,50
21,0.74,0.42,82,7
21,0.74,0.42,87,7
21,0.74,0.42,100,21
21,0.74,0.42,106,20
21,0.74,0.42,108,10
21,0.74,0.42,115,23
21,0.74,0.42,120,25
21,0.74,0.42,125,38
21,0.74,0.42,138,38
21,0.74,0.42,143,47
21,0.74,0.42,149,15
21,0.74,0.42,157,4
21,0.74,0.42,159,2
21,0.74,0.42,165,28
21,0.74,0.42,166,1
21,0.74,0.42,174,39
22,0.39,0.17,30,16
22,0.39,0.17,161,38
23,0.25,0.05,22,46
23,0.25,0.05,30,12
23,0.25,0.05,62,34
23,0.25,0.05,66,3
23,0.25,0.05,113,34
23,0.25,0.05,116,42
23,0.25,0.05,177,27
23,0.25,0.05,190,50
24,0.01,0.90,19,3
24,0.01,0.90,31,18
24,0.01,0.90,104,14
24,0.01,0.90,132,6
24,0.01,0.90,137,6
24,0.01,0.90,142,33
24,0.01,0.90,170,9
24,0.01,0.90,173,39
25,0.70,0.79,34,5
25,0.70,0.79,42,14
25,0.70,0.79,47,48
25,0.70,0.79,60,21
25,0.70,0.79,70,44
25,0.70,0.79,92,49
25,0.70,0.79,94,5
25,0.70,0.79,97,9
25,0.70,0.79,111,40
25,0.70,0.79,123,46
25,0.70,0.79,127,18
25,0.70,0.79,133,3
25,0.70,0.79,152,24
25,0.70,0.79,167,7
25,0.70,0.79,172,25
25,0.70,0.79,181,19
25,0.70,0.79,184,20
26,0.82,0.41,0,20
26,0.82,0.41,32,4
26,0.82,0.41,58,13
26,0.82,0.41,120,1
26,0.82,0.41,125,45
26,0.82,0.41,159,43
26,0.82,0.41,165,33
27,0.83,0.36,0,5
27,0.83,0.36,2,37
27,0.83,0.36,9,20
27,0.83,0.36,21,24
27,0.83,0.36,26,26
27,0.83,0.36,32,14
27,0.83,0.36,43,17
27,0.83,0.36,54,41
27,0.83,0.36,58,37
27,0.83,0.36,71,32
27,0.83,0.36,72,38
27,0.83,0.36,73,13
27,0.83,0.36,77,9
27,0.83,0.36,82,15
27,0.83,0.36,89,33
27,0.83,0.36,95,40
27,0.83,0.36,103,20
27,0.83,0.36,115,7
27,0.83,0.36,117,39
27,0.83,0.36,120,30
27,0.83,0.36,124,12
27,0.83,0.36,130,38
27,0.83,0.36,143,47
27,0.83,0.36,145,18
27,0.83,0.36,157,27
27,0.83,0.36,159,16
27,0.83,0.36,164,8
27,0.83,0.36,165,17
27,0.83,0.36,166,39
27,0.83,0.36,174,47
27,0.83,0.36,179,19
27,0.83,0.36,193,48
28,0.96,0.16,32,25
28,0.96,0.16,77,44
28,0.96,0.16,93,42
28,0.96,0.16,95,6
28,0.96,0.16,102,42
28,0.96,0.16,117,5
28,0.96,0.16,120,47
28,0.96,0.16,130,22
28,0.96,0.16,154,34
28,0.96,0.16,174,33
29,0.06,0.37,4,47
29,0.06,0.37,6,14
29,0.06,0.37,50,35
29,0.06,0.37,86,14
29,0.06,0.37,119,45
29,0.06,0.37,155,19
29,0.06,0.37,195,48
30,0.42,0.03,-,-
31,0.12,0.74,101,39
31,0.12,0.74,104,48
31,0.12,0.74,137,33
31,0.12,0.74,142,3
31,0.12,0.74,182,23
32,0.89,0.29,-,-
33,0.55,0.18,22,13
33,0.55,0.18,30,44
33,0.55,0.18,98,11
33,0.55,0.18,108,17
33,0.55,0.18,118,4
33,0.55,0.18,161,35
33,0.55,0.18,199,16
34,0.55,0.77,1,13
34,0.55,0.77,69,13
34,0.55,0.77,94,16
34,0.55,0.77,97,15
34,0.55,0.77,111,42
34,0.55,0.77,122,47
34,0.55,0.77,127,23
34,0.55,0.77,133,35
34,0.55,0.77,184,28
35,0.27,0.65,6,4
35,0.27,0.65,31,29
35,0.27,0.65,36,38
35,0.27,0.65,49,15
35,0.27,0.65,59,28
35,0.27,0.65,64,48
35,0.27,0.65,69,33
35,0.27,0.65,83,50
35,0.27,0.65,85,16
35,0.27,0.65,101,15
35,0.27,0.65,110,42
35,0.27,0.65,135,39
35,0.27,0.65,160,18
35,0.27,0.65,185,42
35,0.27,0.65,188,43
35,0.27,0.65,192,48
36,0.08,0.62,6,15
36,0.08,0.62,31,39
36,0.08,0.62,59,40
36,0.08,0.62,83,44
36,0.08,0.62,86,8
36,0.08,0.62,110,31
36,0.08,0.62,134,30
36,0.08,0.62,155,35
36,0.08,0.62,160,27
36,0.08,0.62,170,50
36,0.08,0.62,182,14
36,0.08,0.62,196,32
37,0.03,0.12,-,-
38,0.00,0.01,17,28
38,0.00,0.01,37,21
38,0.00,0.01,39,16
38,0.00,0.01,61,36
38,0.00,0.01,139,5
38,0.00,0.01,140,27
38,0.00,0.01,169,8
38,0.00,0.01,187,36
39,0.01,0.09,4,49
39,0.01,0.09,37,49
39,0.01,0.09,66,30
39,0.01,0.09,139,30
39,0.01,0.09,169,2
39,0.01,0.09,177,50
40,0.28,0.47,6,1
40,0.28,0.47,14,40
40,0.28,0.47,16,42
40,0.28,0.47,18,31
40,0.28,0.47,35,10
40,0.28,0.47,50,24
40,0.28,0.47,59,40
40,0.28,0.47,67,1
40,0.28,0.47,75,10
40,0.28,0.47,86,28
40,0.28,0.47,96,48
40,0.28,0.47,110,25
40,0.28,0.47,121,41
40,0.28,0.47,135,37
40,0.28,0.47,155,15
40,0.28,0.47,171,19
40,0.28,0.47,188,19
40,0.28,0.47,191,2
40,0.28,0.47,192,38
41,0.53,0.19,8,38
41,0.53,0.19,22,7
41,0.53,0.19,30,3
41,0.53,0.19,33,31
41,0.53,0.19,56,21
41,0.53,0.19,57,24
41,0.53,0.19,98,23
41,0.53,0.19,108,38
41,0.53,0.19,161,25
41,0.53,0.19,199,30
42,0.76,0.95,-,-
43,0.94,0.47,26,35
43,0.94,0.47,32,37
43,0.94,0.47,58,29
43,0.94,0.47,120,22
43,0.94,0.47,159,40
43,0.94,0.47,164,43
44,0.50,0.87,1,2
44,0.50,0.87,34,35
44,0.50,0.87,69,16
44,0.50,0.87,97,5
44,0.50,0.87,111,30
44,0.50,0.87,122,17
44,0.50,0.87,133,42
44,0.50,0.87,184,13
45,0.51,0.56,0,15
45,0.51,0.56,3,17
45,0.51,0.56,11,11
45,0.51,0.56,14,30
45,0.51,0.56,16,9
45,0.51,0.56,18,32
45,0.51,0.56,47,35
45,0.51,0.56,49,13
45,0.51,0.56,64,26
45,0.51,0.56,80,47
45,0.51,0.56,87,46
45,0.51,0.56,94,44
45,0.51,0.56,96,11
45,0.51,0.56,100,15
45,0.51,0.56,135,14
45,0.51,0.56,138,6
45,0.51,0.56,146,24
45,0.51,0.56,148,14
45,0.51,0.56,171,33
45,0.51,0.56,191,47
46,0.95,0.90,10,9
46,0.95,0.90,42,38
46,0.95,0.90,99,23
46,0.95,0.90,158,20
46,0.95,0.90,167,24
47,0.58,0.72,12,24
47,0.58,0.72,34,13
47,0.58,0.72,44,44
47,0.58,0.72,49,40
47,0.58,0.72,69,22
47,0.58,0.72,80,6
47,0.58,0.72,87,44
47,0.58,0.72,94,49
47,0.58,0.72,97,42
47,0.58,0.72,111,35
47,0.58,0.72,122,41
47,0.58,0.72,127,12
47,0.58,0.72,133,21
47,0.58,0.72,148,5
47,0.58,0.72,184,28
48,0.61,1.00,42,23
48,0.61,1.00,44,46
48,0.61,1.00,97,45
48,0.61,1.00,122,17
48,0.61,1.00,123,10
48,0.61,1.00,153,9
48,0.61,1.00,172,37
49,0.45,0.66,3,43
49,0.45,0.66,34,11
49,0.45,0.66,69,42
49,0.45,0.66,87,47
49,0.45,0.66,94,47
49,0.45,0.66,101,23
49,0.45,0.66,111,35
49,0.45,0.66,133,37
49,0.45,0.66,135,20
49,0.45,0.66,148,40
49,0.45,0.66,184,41
50,0.17,0.38,4,8
50,0.17,0.38,75,23
50,0.17,0.38,86,48
50,0.17,0.38,155,21
50,0.17,0.38,195,20
51,0.05,0.31,4,19
51,0.05,0.31,29,17
51,0.05,0.31,37,8
51,0.05,0.31,50,22
51,0.05,0.31,65,23
51,0.05,0.31,86,6
51,0.05,0.31,119,30
51,0.05,0.31,155,33
51,0.05,0.31,195,40
52,0.88,0.05,28,33
52,0.88,0.05,77,30
52,0.88,0.05,93,45
52,0.88,0.05,102,29
52,0.88,0.05,114,35
52,0.88,0.05,117,13
52,0.88,0.05,118,44
52,0.88,0.05,129,9
52,0.88,0.05,130,42
52,0.88,0.05,154,43
52,0.88,0.05,178,39
53,0.08,0.42,4,42
53,0.08,0.42,6,12
53,0.08,0.42,29,7
53,0.08,0.42,36,31
53,0.08,0.42,50,2
53,0.08,0.42,51,20
53,0.08,0.42,65,36
53,0.08,0.42,76,45
53,0.08,0.42,86,13
53,0.08,0.42,105,31
53,0.08,0.42,119,37
53,0.08,0.42,134,48
53,0.08,0.42,136,47
53,0.08,0.42,144,32
53,0.08,0.42,155,18
53,0.08,0.42,182,22
53,0.08,0.42,188,37
53,0.08,0.42,195,26
53,0.08,0.42,196,30
54,0.95,0.29,26,6
54,0.95,0.29,28,33
54,0.95,0.29,32,29
54,0.95,0.29,43,12
54,0.95,0.29,58,40
54,0.95,0.29,71,33
54,0.95,0.29,77,34
54,0.95,0.29,95,8
54,0.95,0.29,117,45
54,0.95,0.29,120,25
54,0.95,0.29,130,11
54,0.95,0.29,157,48
54,0.95,0.29,159,2
54,0.95,0.29,174,31
54,0.95,0.29,179,36
55,0.18,0.17,4,20
55,0.18,0.17,17,30
55,0.18,0.17,23,8
55,0.18,0.17,37,2
55,0.18,0.17,39,23
55,0.18,0.17,51,43
55,0.18,0.17,65,8
55,0.18,0.17,66,36
55,0.18,0.17,67,28
55,0.18,0.17,116,39
55,0.18,0.17,119,48
55,0.18,0.17,139,31
55,0.18,0.17,140,40
55,0.18,0.17,169,45
55,0.18,0.17,177,10
55,0.18,0.17,187,33
55,0.18,0.17,190,35
56,0.47,0.07,22,37
56,0.47,0.07,30,1
56,0.47,0.07,33,40
56,0.47,0.07,62,18
56,0.47,0.07,98,40
56,0.47,0.07,113,49
57,0.63,0.34,0,10
57,0.63,0.34,8,21
57,0.63,0.34,33,21
57,0.63,0.34,100,27
57,0.63,0.34,108,1
57,0.63,0.34,115,48
57,0.63,0.34,138,9
57,0.63,0.34,157,45
57,0.63,0.34,165,4
57,0.63,0.34,166,6
57,0.63,0.34,199,20
58,0.98,0.43,32,36
58,0.98,0.43,120,23
58,0.98,0.43,159,38
59,0.19,0.64,6,45
59,0.19,0.64,31,21
59,0.19,0.64,64,6
59,0.19,0.64,83,32
59,0.19,0.64,86,7
59,0.19,0.64,101,35
59,0.19,0.64,104,8
59,0.19,0.64,110,45
59,0.19,0.64,137,12
59,0.19,0.64,155,41
59,0.19,0.64,160,25
59,0.19,0.64,182,25
59,0.19,0.64,192,4
59,0.19,0.64,196,45
60,0.52,0.76,1,10
60,0.52,0.76,34,11
60,0.52,0.76,44,33
60,0.52,0.76,47,23
60,0.52,0.76,49,17
60,0.52,0.76,64,21
60,0.52,0.76,69,23
60,0.52,0.76,94,23
60,0.52,0.76,97,3
60,0.52,0.76,111,26
60,0.52,0.76,122,18
60,0.52,0.76,127,7
60,0.52,0.76,133,14
60,0.52,0.76,153,34
60,0.52,0.76,181,20
60,0.52,0.76,184,17
60,0.52,0.76,185,7
60,0.52,0.76,197,12
61,0.06,0.20,4,20
61,0.06,0.20,29,31
61,0.06,0.20,37,49
61,0.06,0.20,39,40
61,0.06,0.20,51,43
61,0.06,0.20,55,38
61,0.06,0.20,65,30
61,0.06,0.20,119,18
61,0.06,0.20,139,26
61,0.06,0.20,140,38
61,0.06,0.20,169,10
61,0.06,0.20,177,5
61,0.06,0.20,187,39
61,0.06,0.20,195,35
62,0.38,0.01,22,14
62,0.38,0.01,30,11
62,0.38,0.01,113,15
63,0.36,0.86,1,1
63,0.36,0.86,19,26
63,0.36,0.86,44,11
63,0.36,0.86,60,10
63,0.36,0.86,64,19
63,0.36,0.86,69,23
63,0.36,0.86,85,10
63,0.36,0.86,90,28
63,0.36,0.86,97,3
63,0.36,0.86,101,43
63,0.36,0.86,104,37
63,0.36,0.86,122,37
63,0.36,0.86,153,14
63,0.36,0.86,162,21
63,0.36,0.86,184,42
63,0.36,0.86,185,41
63,0.36,0.86,197,43
64,0.36,0.67,49,2
64,0.36,0.67,69,34
64,0.36,0.67,101,48
64,0.36,0.67,135,32
64,0.36,0.67,148,41
64,0.36,0.67,160,22
64,0.36,0.67,184,27
64,0.36,0.67,192,46
65,0.07,0.30,4,48
65,0.07,0.30,29,12
65,0.07,0.30,37,37
65,0.07,0.30,50,38
65,0.07,0.30,86,22
65,0.07,0.30,119,17
65,0.07,0.30,155,18
65,0.07,0.30,177,28
65,0.07,0.30,195,2
66,0.20,0.04,37,48
66,0.20,0.04,62,9
66,0.20,0.04,113,10
66,0.20,0.04,116,40
66,0.20,0.04,139,42
66,0.20,0.04,177,18
66,0.20,0.04,190,19
67,0.30,0.31,4,8
67,0.30,0.31,16,48
67,0.30,0.31,18,2
67,0.30,0.31,22,42
67,0.30,0.31,50,22
67,0.30,0.31,75,35
67,0.30,0.31,119,14
67,0.30,0.31,161,46
67,0.30,0.31,171,6
68,0.95,0.07,15,33
68,0.95,0.07,28,8
68,0.95,0.07,52,22
68,0.95,0.07,77,13
68,0.95,0.07,93,42
68,0.95,0.07,102,6
68,0.95,0.07,114,42
68,0.95,0.07,117,36
68,0.95,0.07,129,9
68,0.95,0.07,130,11
68,0.95,0.07,154,33
69,0.40,0.79,97,38
69,0.40,0.79,101,39
70,0.80,0.62,87,28
70,0.80,0.62,125,36
70,0.80,0.62,165,44
71,0.82,0.39,0,31
71,0.82,0.39,26,45
71,0.82,0.39,32,5
71,0.82,0.39,43,47
71,0.82,0.39,57,38
71,0.82,0.39,58,6
71,0.82,0.39,72,38
71,0.82,0.39,82,23
71,0.82,0.39,115,45
71,0.82,0.39,117,10
71,0.82,0.39,120,37
71,0.82,0.39,149,43
71,0.82,0.39,157,7
71,0.82,0.39,159,5
71,0.82,0.39,164,29
71,0.82,0.39,165,44
71,0.82,0.39,166,9
71,0.82,0.39,174,27
72,0.69,0.28,0,14
72,0.69,0.28,8,29
72,0.69,0.28,26,35
72,0.69,0.28,33,30
72,0.69,0.28,41,33
72,0.69,0.28,57,24
72,0.69,0.28,100,1
72,0.69,0.28,108,41
72,0.69,0.28,120,41
72,0.69,0.28,138,32
72,0.69,0.28,157,10
72,0.69,0.28,165,50
72,0.69,0.28,166,43
72,0.69,0.28,174,3
72,0.69,0.28,199,33
73,0.68,0.32,0,45
73,0.68,0.32,8,35
73,0.68,0.32,11,7
73,0.68,0.32,26,35
73,0.68,0.32,33,39
73,0.68,0.32,41,7
73,0.68,0.32,57,14
73,0.68,0.32,71,29
73,0.68,0.32,72,18
73,0.68,0.32,100,5
73,0.68,0.32,106,28
73,0.68,0.32,108,18
73,0.68,0.32,115,28
73,0.68,0.32,138,8
73,0.68,0.32,143,33
73,0.68,0.32,157,41
73,0.68,0.32,159,17
73,0.68,0.32,165,18
73,0.68,0.32,166,34
73,0.68,0.32,174,43
73,0.68,0.32,199,7
74,0.91,0.61,9,45
74,0.91,0.61,43,26
74,0.91,0.61,58,29
74,0.91,0.61,70,41
74,0.91,0.61,82,27
74,0.91,0.61,92,45
74,0.91,0.61,115,29
74,0.91,0.61,125,40
74,0.91,0.61,147,38
74,0.91,0.61,149,10
74,0.91,0.61,152,45
74,0.91,0.61,163,5
74,0.91,0.61,164,11
75,0.33,0.31,16,36
75,0.33,0.31,22,13
75,0.33,0.31,161,15
75,0.33,0.31,171,2
76,0.02,0.54,6,29
76,0.02,0.54,29,27
76,0.02,0.54,36,32
76,0.02,0.54,59,26
76,0.02,0.54,83,1
76,0.02,0.54,86,7
76,0.02,0.54,105,13
76,0.02,0.54,131,22
76,0.02,0.54,134,41
76,0.02,0.54,136,14
76,0.02,0.54,155,16
76,0.02,0.54,182,49
76,0.02,0.54,188,50
76,0.02,0.54,189,15
76,0.02,0.54,195,42
76,0.02,0.54,196,15
77,0.89,0.17,32,8
77,0.89,0.17,102,38
77,0.89,0.17,120,47
77,0.89,0.17,129,48
77,0.89,0.17,166,4
77,0.89,0.17,174,22
78,0.55,0.25,8,40
78,0.55,0.25,22,26
78,0.55,0.25,33,17
78,0.55,0.25,41,6
78,0.55,0.25,56,5
78,0.55,0.25,57,38
78,0.55,0.25,72,34
78,0.55,0.25,73,39
78,0.55,0.25,100,8
78,0.55,0.25,106,10
78,0.55,0.25,108,43
78,0.55,0.25,112,42
78,0.55,0.25,138,10
78,0.55,0.25,145,6
78,0.55,0.25,156,13
78,0.55,0.25,161,34
78,0.55,0.25,175,30
78,0.55,0.25,176,8
78,0.55,0.25,186,37
78,0.55,0.25,194,17
78,0.55,0.25,198,34
78,0.55,0.25,199,13
79,0.42,0.54,3,14
79,0.42,0.54,5,5
79,0.42,0.54,11,21
79,0.42,0.54,13,32
79,0.42,0.54,14,41
79,0.42,0.54,16,21
79,0.42,0.54,18,46
79,0.42,0.54,35,47
79,0.42,0.54,40,50
79,0.42,0.54,45,50
79,0.42,0.54,49,14
79,0.42,0.54,64,36
79,0.42,0.54,96,5
79,0.42,0.54,121,2
79,0.42,0.54,135,11
79,0.42,0.54,146,47
79,0.42,0.54,148,8
79,0.42,0.54,171,12
79,0.42,0.54,180,9
79,0.42,0.54,191,17
79,0.42,0.54,192,33
80,0.63,0.59,0,16
80,0.63,0.59,3,20
80,0.63,0.59,11,44
80,0.63,0.59,12,19
80,0.63,0.59,34,44
80,0.63,0.59,49,25
80,0.63,0.59,70,47
80,0.63,0.59,87,15
80,0.63,0.59,92,20
80,0.63,0.59,94,48
80,0.63,0.59,100,8
80,0.63,0.59,111,36
80,0.63,0.59,115,20
80,0.63,0.59,125,2
80,0.63,0.59,127,13
80,0.63,0.59,133,28
80,0.63,0.59,146,43
80,0.63,0.59,148,35
80,0.63,0.59,149,25
80,0.63,0.59,152,24
80,0.63,0.59,165,41
81,0.13,0.58,5,17
81,0.13,0.58,6,5
81,0.13,0.58,31,12
81,0.13,0.58,35,12
81,0.13,0.58,36,31
81,0.13,0.58,40,8
81,0.13,0.58,53,2
81,0.13,0.58,59,40
81,0.13,0.58,76,17
81,0.13,0.58,83,49
81,0.13,0.58,84,2
81,0.13,0.58,86,34
81,0.13,0.58,105,28
81,0.13,0.58,109,30
81,0.13,0.58,110,24
81,0.13,0.58,131,1
81,0.13,0.58,134,7
81,0.13,0.58,136,50
81,0.13,0.58,144,2
81,0.13,0.58,150,23
81,0.13,0.58,151,18
81,0.13,0.58,155,32
81,0.13,0.58,160,39
81,0.13,0.58,182,11
81,0.13,0.58,188,32
81,0.13,0.58,189,19
81,0.13,0.58,192,13
81,0.13,0.58,196,50
82,0.91,0.51,26,27
82,0.91,0.51,43,28
82,0.91,0.51,58,4
82,0.91,0.51,70,16
82,0.91,0.51,92,9
82,0.91,0.51,115,19
82,0.91,0.51,120,34
82,0.91,0.51,125,31
82,0.91,0.51,149,19
82,0.91,0.51,152,32
82,0.91,0.51,157,47
82,0.91,0.51,159,43
82,0.91,0.51,163,38
82,0.91,0.51,164,34
82,0.91,0.51,165,49
83,0.10,0.68,31,43
83,0.10,0.68,104,24
83,0.10,0.68,110,30
83,0.10,0.68,137,28
83,0.10,0.68,142,35
83,0.10,0.68,155,39
83,0.10,0.68,160,14
83,0.10,0.68,182,30
84,0.09,0.40,4,14
84,0.09,0.40,6,29
84,0.09,0.40,29,36
84,0.09,0.40,50,32
84,0.09,0.40,51,31
84,0.09,0.40,53,16
84,0.09,0.40,65,34
84,0.09,0.40,76,49
84,0.09,0.40,86,10
84,0.09,0.40,105,49
84,0.09,0.40,119,37
84,0.09,0.40,134,42
84,0.09,0.40,136,9
84,0.09,0.40,144,19
84,0.09,0.40,155,44
84,0.09,0.40,188,42
84,0.09,0.40,195,39
85,0.29,0.81,1,25
85,0.29,0.81,31,28
85,0.29,0.81,59,23
85,0.29,0.81,64,28
85,0.29,0.81,69,38
85,0.29,0.81,90,30
85,0.29,0.81,101,26
85,0.29,0.81,104,20
85,0.29,0.81,110,8
85,0.29,0.81,122,45
85,0.29,0.81,137,49
85,0.29,0.81,160,28
85,0.29,0.81,162,4
85,0.29,0.81,185,9
86,0.11,0.47,182,50
87,0.62,0.57,111,43
87,0.62,0.57,125,35
87,0.62,0.57,165,47
88,0.26,0.90,1,50
88,0.26,0.90,19,37
88,0.26,0.90,63,20
88,0.26,0.90,69,2
88,0.26,0.90,85,20
88,0.26,0.90,90,32
88,0.26,0.90,101,17
88,0.26,0.90,104,7
88,0.26,0.90,128,23
88,0.26,0.90,132,16
88,0.26,0.90,137,49
88,0.26,0.90,160,13
88,0.26,0.90,162,10
88,0.26,0.90,185,40
88,0.26,0.90,197,10
89,0.84,0.33,2,37
89,0.84,0.33,9,5
89,0.84,0.33,21,15
89,0.84,0.33,26,31
89,0.84,0.33,32,19
89,0.84,0.33,43,48
89,0.84,0.33,54,19
89,0.84,0.33,58,25
89,0.84,0.33,71,49
89,0.84,0.33,72,14
89,0.84,0.33,73,18
89,0.84,0.33,77,22
89,0.84,0.33,82,29
89,0.84,0.33,95,32
89,0.84,0.33,103,32
89,0.84,0.33,115,37
89,0.84,0.33,117,9
89,0.84,0.33,120,46
89,0.84,0.33,124,47
